audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i notis d when i went aout theat the lighte was an and quote,2782.938954472542
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,4,i notis when i went out that the lighte was an and quote,2782.920666217804
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i notis d when i went aout that the lige was an and quot,2782.9128609895706
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i not isd when i went out theat the lite was an and quote,2782.9119358062744
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis d when i went out that the lite was an and quot,2782.8796840906143
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i not isd when i went out theat the lie was an and quote,2782.861560821533
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,5,i notes when i went aout that the lite was an and quote,2782.860511779785
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis d when i went out that the lie was an and quot,2782.829309105873
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,5,i notes when i went aout that the lie was an and quote,2782.810136795044
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i not isd when i went out theat the lige was an and quote,2782.80357837677
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis d when i went out theat the lighte was an and quote,2782.797420144081
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i knot isd when i went aout theat the lite was an and quote,2782.7726373672485
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis d when i went out that the lige was an and quot,2782.77132666111
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,5,i notes when i went aout that the lige was an and quote,2782.7521543502808
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,4,i notis when i went aout that the lite was on and quote,2782.7384362220764
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i notes d when i went aout theat the lite was an and quote,2782.7372657060623
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i knot isd when i went aout theat the lie was an and quote,2782.7222623825073
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,4,i notes when i went out that the lite was an and quote,2782.7189774513245
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis t when i went aout that the lite was an and quote,2782.717223763466
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,4,i notis when i went aout that the lie was on and quote,2782.688061237335
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i notes d when i went aout theat the lie was an and quote,2782.686890721321
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis d when i went aout that the lit was an and quote,2782.6713086366653
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,4,i notes when i went out that the lie was an and quote,2782.6686024665833
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis t when i went aout that the lie was an and quote,2782.6668487787247
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i knot isd when i went aout theat the lige was an and quote,2782.664279937744
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i knot isd when i went out theat the lite was an and quote,2782.631103038788
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,4,i notis when i went aout that the lige was on and quote,2782.630078792572
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i notes d when i went aout theat the lige was an and quote,2782.628908276558
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis d when i went aout theat the lite was on and quote,2782.6151901483536
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i notis d wen i went aout that the lite was an and quote,2782.611498951912
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,4,i notes when i went out that the lige was an and quote,2782.61062002182
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis t when i went aout that the lige was an and quote,2782.6088663339615
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,3,i notis when i went out that the lite was on and quote,2782.5969018936157
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notes d when i went out theat the lite was an and quote,2782.5957313776016
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i knot isd when i went out theat the lie was an and quote,2782.5807280540466
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,5,i notis t when i went out that the lite was an and quote,2782.575689435005
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis d when i went aout that the lite was ane and quote,2782.5724140405655
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis when i went aout that the lite was an and quot,2782.5672340393066
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notis d when i went aout theat the lie was on and quote,2782.5648151636124
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,7,i notis d wen i went aout that the lie was an and quote,2782.5611239671707
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,3,i notis when i went out that the lie was on and quote,2782.5465269088745
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,6,i notes d when i went out theat the lie was an and quote,2782.5453563928604
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,5,i notis d when i went out that the lit was an and quote,2782.5297743082047
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,i noticed when i went out that the light was on end quote,5,i notis t when i went out that the lie was an and quote,2782.525314450264
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with any thing,1416.599528312683
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hey was never satisfied with any thing,1414.5416522026062
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with eny thing,1413.095142841339
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied withe any thing,1413.0527839660645
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with any thring,1413.0089745521545
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satis fied with any thing,1412.9489169120789
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hea was never satisfied with any thing,1412.7707874774933
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with anny thing,1412.7261791229248
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with any hing,1412.590916633606
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied wite any thing,1412.494541168213
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with aney thing,1412.1778440475464
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he waas never satisfied with any thing,1412.1633415222168
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satis fired with any thing,1412.0934739112854
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,heu was never satisfied with any thing,1411.690720140934
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfie with any thing,1411.6856527328491
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied wit any thing,1411.5344777107239
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with any thin,1411.524658203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hek was never satisfied with any thing,1411.4432055950165
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never s satisfied with any thing,1411.323582649231
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with aany thing,1411.2791585922241
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was nevers satisfied with any thing,1411.2675504684448
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied with ean y thing,1411.1425102353096
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hey was never satisfied with eny thing,1411.0372667312622
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hey was never satisfied withe any thing,1410.9949078559875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied with an y thing,1410.980571091175
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hey was never satisfied with any thring,1410.9510984420776
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,5,hey was never satis fied with any thing,1410.891040802002
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hem was never satisfied with any thing,1410.8054033517838
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,0,he was never satisfied with anything,1410.7681169509888
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hey was never satisfied with anny thing,1410.668303012848
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he wos never satisfied with any thing,1410.6019115447998
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with any ting,1410.592882156372
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hes was never satisfied with any thing,1410.5803310871124
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,heh was never satisfied with any thing,1410.5613821744919
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hey was never satisfied with any hing,1410.533040523529
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he wass never satisfied with any thing,1410.529378414154
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hey was never satisfied wite any thing,1410.436665058136
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hei was never satisfied with any thing,1410.4262834787369
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied with any t thing,1410.296303510666
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied with any e thing,1410.2952803969383
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hey was never satisfied with aney thing,1410.1199679374695
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hey waas never satisfied with any thing,1410.10546541214
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,5,hey was never satis fired with any thing,1410.0355978012085
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfyed with any thing,1409.9710857868195
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hee was never satisfied with any thing,1409.941906929016
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,heb was never satisfied with any thing,1409.9284617900848
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satisfied wi h any thing,1409.8126905560493
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with angy thing,1409.7892038226128
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,her was never satisfied with any thing,1409.7827332019806
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he waes never satisfied with any thing,1409.7436732053757
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hew was never satisfied with any thing,1409.6479177474976
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with ainy thing,1409.6356298923492
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hey was never satisfie with any thing,1409.6277766227722
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hed was never satisfied with any thing,1409.6221461296082
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was n never satisfied with any thing,1409.5849423408508
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied withe eny thing,1409.5483984947205
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with any thing,1409.5324506759644
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with eny thring,1409.5045890808105
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with eeny thing,1409.4985637664795
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hie was never satisfied with any thing,1409.4842175245285
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he w as never satisfied with any thing,1409.4839763641357
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hey was never satisfied wit any thing,1409.476601600647
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hey was never satisfied with any thin,1409.466782093048
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied withe any thring,1409.462230205536
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satis fied with eny thing,1409.4445314407349
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,5,he was never satis fied withe any thing,1409.4021725654602
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was ever satisfied with any thing,1409.3738045692444
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satis fied with any thring,1409.3583631515503
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he ws never satisfied with any thing,1409.277886390686
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hea was never satisfied with eny thing,1409.2664020061493
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hey was never s satisfied with any thing,1409.265706539154
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satisfied wi th any thing,1409.2544477581978
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hea was never satisfied withe any thing,1409.2240431308746
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with enny thing,1409.2217936515808
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hey was never satisfied with aany thing,1409.2212824821472
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hey was nevers satisfied with any thing,1409.209674358368
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied with any f thing,1409.1983398795128
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied with any h thing,1409.189624607563
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hea was never satisfied with any thring,1409.1802337169647
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied withe anny thing,1409.1794347763062
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he wus never satisfied with any thing,1409.1628193855286
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with anny thring,1409.1356253623962
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hev was never satisfied with any thing,1409.1275742053986
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,5,hea was never satis fied with any thing,1409.120176076889
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he wa is never satisfied with any thing,1409.1142511963844
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hel was never satisfied with any thing,1409.099980354309
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with eny hing,1409.086531162262
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hey was never satisfied with ean y thing,1409.0846341252327
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satis fied with anny thing,1409.0755677223206
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he whoas never satisfied with any thing,1409.0552859306335
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satis fred with any thing,1409.0520610809326
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied withe any hing,1409.0441722869873
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satis fed with any thing,1409.0326204299927
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with andy thing,1409.0087909698486
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,2,he was never satisfied with any hring,1409.0003628730774
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied wite eny thing,1408.990155696869
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,he was never satisfied with any g thing,1408.9503701329231
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,he was never satis fied with any hing,1408.9403052330017
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,3,hoe was never satisfied with any thing,1408.9310925006866
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0027.wav,he was never satisfied with anything,4,hey was never satisfied with an y thing,1408.9226949810982
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others h were present seay that now agent t was an nebran ted or acted improperly,3768.442381978035
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others he were present seay that now agent t was an nebran ted or acted improperly,3768.1893602609634
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,6,and others h were present seay that now agent was an nebran ted or acted improperly,3767.9070497751236
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others h were present seay that now agent t was a nebran ted or acted improperly,3767.883758187294
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others wh were present seay that now agent t was an nebran ted or acted improperly,3767.74842274189
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,6,and others he were present seay that now agent was an nebran ted or acted improperly,3767.654028058052
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others he were present seay that now agent t was a nebran ted or acted improperly,3767.6307364702225
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others ho were present seay that now agent t was an nebran ted or acted improperly,3767.521576523781
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others whe were present seay that now agent t was an nebran ted or acted improperly,3767.4954010248184
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,8,and others h were present seay that now agent t was an nebran ted ore acted improperly,3767.422649025917
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,6,and others h were present seay that now agent was a nebran ted or acted improperly,3767.3484259843826
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others hoe were present seay that now agent t was an nebran ted or acted improperly,3767.2685548067093
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,6,and others h were present say that now agent t was an nebran ted or acted improperly,3767.217353463173
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,6,and others wh were present seay that now agent was an nebran ted or acted improperly,3767.2130905389786
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others wh were present seay that now agent t was a nebran ted or acted improperly,3767.189798951149
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,8,and others he were present seay that now agent t was an nebran ted ore acted improperly,3767.1696273088455
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,8,and others h were present seay that now agen t was an nebran ted or acted improperly,3767.133549809456
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,6,and others he were present seay that now agent was a nebran ted or acted improperly,3767.095404267311
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,8,and others h were present seay that now agean t was an nebran ted or acted improperly,3767.0357996225357
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,6,and others ho were present seay that now agent was an nebran ted or acted improperly,3766.9862443208694
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,6,and others he were present say that now agent t was an nebran ted or acted improperly,3766.9643317461014
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others ho were present seay that now agent t was a nebran ted or acted improperly,3766.96295273304
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,6,and others whe were present seay that now agent was an nebran ted or acted improperly,3766.960068821907
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others whe were present seay that now agent t was a nebran ted or acted improperly,3766.9367772340775
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,7,and others h were present seay that now agent was an nebran ted ore acted improperly,3766.8873168230057
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,8,and others he were present seay that now agen t was an nebran ted or acted improperly,3766.8805280923843
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ048-0228.wav,and others who were present say that no agent was inebriated or acted improperly,8,and others h we present seay that now agent t was an nebran ted or acted improperly,3766.8706628084183
