audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for he pares general fills,6102.4324344414445
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pares general fils,6102.36880837202
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the peres general fills,6102.255459361074
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peare general fills,6101.8403091645205
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.04,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peres general files,6101.550176010127
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the peare general fills,6101.47762845516
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for he pares general files,6101.364470381137
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.02,the criteria in affect prior to november 221963 for determining whether to accept material for the peres general files,6101.187495300766
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parents general fills,6101.152407292125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the press generally is,6101.109973505732
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parers general fills,6100.962055363651
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the parents general fills,6100.789726582764
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.04,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peare general files,6100.772345104213
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peres general fils,6100.6496715760195
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the parers general fills,6100.599374654291
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for he pares general fils,6100.4639659470295
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.02,the criteria in affect prior to november 221963 for determining whether to accept material for the peare general files,6100.409664394852
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the peres general fils,6100.286990866659
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the press generally files,6100.143095183367
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.04,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parents general files,6100.084443231817
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pen are general fills,6100.059669837948
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.04,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parers general files,6099.894091303344
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peare general fils,6099.8718406701055
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 fore determining whether to accept material for the pares general fills,6099.869869434831
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.02,the criteria in affect prior to november 221963 for determining whether to accept material for the parents general files,6099.721762522457
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pares genoa fills,6099.716460762617
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pen are general fills,6099.696989128587
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.02,the criteria in affect prior to november 221963 for determining whether to accept material for the parers general files,6099.531410593983
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the peare general fils,6099.509159960745
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 fore determining whether to accept material for the pares general fills,6099.50718872547
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affected prior to november 20 to 1963 for determining whether to accept material for the pares general fills,6099.392330704925
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pares genoa fills,6099.353780053257
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pen ares general fills,6099.31607513189
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pares general is,6099.287692403791
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pears general fills,6099.284977743622
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the press generally fils,6099.24259074926
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the press general is,6099.220379626747
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parents general fils,6099.18393879771
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affected prior to november 221963 for determining whether to accept material for the pares general fills,6099.029649995563
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pares general iss,6099.009644418953
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parers general fils,6098.993586869236
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pen are general files,6098.991705777641
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pen ares general fills,6098.9533944225295
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the press general iss,6098.942331641909
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pares general is,6098.92501169443
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pears general fills,6098.922297034262
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.04,the criteria in effect prior to november 20 to 1963 for determining whether to accept material for the pares general fills,6098.856824586389
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the parents general fils,6098.821258088349
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the speares general fills,6098.709532355066
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pares general iss,6098.6469637095925
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pie are general fills,6098.637877283093
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the parers general fils,6098.630906159876
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pen are general files,6098.6290250682805
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affects prior to november 20 to 1963 for determining whether to accept material for the pares general fills,6098.6156649065
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.02,the criteria in effect prior to november 221963 for determining whether to accept material for the pares general fills,6098.494143877028
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 fore determining whether to accept material for the pares general files,6098.481816034314
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pie ares general fills,6098.452388279436
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the speares general fills,6098.346851645705
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pares general fis,6098.289308936594
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pie are general fills,6098.2751965737325
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the press general fis,6098.22199615955
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 fore determining whether to accept material for the pares general files,6098.119135324952
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pen are general fils,6098.091201343533
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affects prior to november 221963 for determining whether to accept material for the pares general fills,6097.932894856928
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pares general fis,6097.926628227234
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pen are general fils,6097.728520634172
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 fore determining whether to accept material for the pares general fils,6097.581311600206
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peres general is,6097.20587489843
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for he pares general is,6097.02016926944
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peres general iss,6096.927826913592
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the peres general is,6096.843194189069
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for he pares general iss,6096.742121284602
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the peres general iss,6096.5651462042315
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peare general is,6096.428043992516
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peres general fis,6096.207491431233
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the pares genoa is,6096.2003831368675
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peare general iss,6096.149996007678
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the peare general is,6096.065363283155
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for he pares general fis,6096.021785802243
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the peres general fis,6095.844810721873
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the pares genoa is,6095.837702427507
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the peare general iss,6095.7873152983175
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parents general is,6095.74014212012
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parers general is,6095.549790191647
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.06,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the press generally iss,6095.520746086832
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parents general iss,6095.462094135282
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the peare general fis,6095.429660525319
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the parents general is,6095.37746141076
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.05,the criteria in affect prior to november 20 to 1963 for determining whether to accept material for the parers general iss,6095.271742206809
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ046-0146.wav,the criteria in effect prior to november 221963 for determining whether to accept material for the prs general files,0.03,the criteria in affect prior to november 221963 for determining whether to accept material for the parers general is,6095.187109482286
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.00,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,4973.270423325895
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime their had been should be brought home to its perpetrator,4963.970002556442
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had beene should be brought home to its perpetrator,4962.41221875727
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had bean should be brought home to its perpetrator,4962.339102273581
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had ben should be brought home to its perpetrator,4959.796968950627
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the despised anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,4959.224778131841
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deposed anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,4958.858809365629
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime her had been should be brought home to its perpetrator,4958.85775640547
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been a should be brought home to its perpetrator,4958.350815340875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime ther had been should be brought home to its perpetrator,4958.346321267483
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime here had been should be brought home to its perpetrator,4957.559224155543
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been shuld be brought home to its perpetrator,4957.361766886113
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrators,4956.63448689997
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime their had been should be brought home to its perpetrators,4947.334066130517
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to his perpetrator,4946.184037497637
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime there had beene should be brought home to its perpetrators,4945.776282331346
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime there had bean should be brought home to its perpetrators,4945.703165847657
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator r,4945.287192991374
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator e,4944.855879693625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator f,4944.391622776387
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator a,4943.323901559707
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime there had ben should be brought home to its perpetrators,4943.161032524703
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime there had been should be brought home to it is perpetrator,4943.102909503577
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the despised anxiety was felt that the crime if crime there had been should be brought home to its perpetrators,4942.588841705917
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deposed anxiety was felt that the crime if crime there had been should be brought home to its perpetrators,4942.222872939705
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.02,and the deepest anxiety was felt that the crime if crime her had been should be brought home to its perpetrators,4942.221819979546
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ017-0044.wav,and the deepest anxiety was felt that the crime if crime there had been should be brought home to its perpetrator,0.01,and the deepest anxiety was felt that the crime if crime there had been should be brought home to is perpetrator,4942.204924603102
