id,talk_id,speaker_id,reference,hypothesis,wer
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,custom with them and the pronunciation changed over the centuries from allah allah allah to ole ole ole which you still hear in bullfights and in flamenco dances in spain when a performer has done something impossible and magic allah ole ole allah magnificent bravo incomprehensible there it is a glimpse of god,custom with them and the pronunciation changed ove the sentry is from al al a la to ow ly ow ly ow lay which ou stil her in bul fits and in flamingo dances ain spain when a preformed has dune somthing impossible and madge k all ow lay ow ly a la magnifies ant bravo incomprehensible ther it is a glimpse of gad,0.1157556270096463
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,which is great because we need that but the tricky bit comes the next morning right for the dancer himself,which is grat becaus we knead that am but the tricky bet comes the next morning right for the dancer himself,0.04716981132075472
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,when he wakes up and discovers that it is tuesday at 11 a m and he is no longer a glimpse of god he is just an aging mortal with really bad knees and you know maybe he is never going to ascend to that height again and maybe nobody will ever,when he wax is upp and discovers that its tous d at leven am and hes no longer a glimpse of gad am hes just and aging moral with rely bad nees and hu now mabey hes never goin to assend to that hite agen and maybe no bud wel ever,0.125
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,chant god is name again as he spins and what is he then to do with the rest of his life this is hard this is one of the most painful reconciliations to make in a creative life,chant gads name agan as he spens and whut is he then to d wit the rest of his lif this is hard this is on he most painful reconciliations to mak in a creative life,0.06857142857142857
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,you know but maybe it does not have to be quite so full of anguish if you never happened to believe in the 1st place that the most extraordinary aspects of your being came from you but maybe if you just believed that they were on loan to you you know from some unimaginable source for some exquisite portion of your life to be passed along when you are finished with somebody else,uno am but mabe it dus nt haf to be quite so fol of anguish if hu never happened to beleeve in the furst plays that the most extruding aspects of yor being came frome y but mabe if ou gust beleive that they were un lone to y heno frome som un madiana bale sors for som exquisite portion of yor lif to be pased along when oure finished with som bud els,0.1
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and you know if we think about it this way it starts to change everything you know this is how i have started to think and this is certainly how i have been thinking in the last few months you know as i have been working on the book that will soon be published as the,and y no if we think aboud it this way it start to chang everything hunoman ho ive started to think an this is sertorius r thinking aboud it in the last feu months uno as som ive ben working on the bock that wele son be published as the,0.10486891385767791
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,dangerously frighteningly overanticipated follow up to my freakish success and and and what i have to sort of keep telling myself when i get really psyched out about that is do not be afraid do not be daunted just do your job,danger is ly fringing ly over anticipated fallow up to mi am frick is h success am tand and n hat i have to sort of cep tel hing ma hisen when i gate rely sicked out about that is am dont be affraid dont be daunted just d yor gab,0.14666666666666667
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,continue to show up for your piece of it whatever that might be if your job is to dance do your dance if the divine cockeyed genius assigned to your case decides to let some sort of wonderment be glimpsed,continuo to sho up for yor peas of it what ever that mite be if yur gob is to dances do yor dances if the divin cacadores a sind to yor cas desiderate some sort of wunder ment be,0.11764705882352941
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,for just one moment through your efforts then ole and if not do your dance anyhow,ps d for gust wun moment throg yor efer ts then 0 lay and if nat d yor dance any how,0.18518518518518517
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and ole to you nonetheless i believe this and i feel that we must teach it ole to you nonetheless just for having the sheer human love and stubbornness to keep showing up,tand 0 lay to yo noun the less i beleive thiss and i fel it whe must teach it 0 lay to yo non the less just for having this sheer human love and stuben nes to cep showing op,0.13529411764705881
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,thank you,thank,0.1111111111111111
<F0_M>,WadeDavis_2003,Wade_Davis,you know one of the intense pleasures of travel and one of the delights of ethnographic research is the opportunity to live amongst those who have not forgotten the old ways who still feel their past in the wind touch it in stones polished by rain taste it in the bitter leaves of plants just to know that jaguar shamans still journey beyond the milky way or the,hu now wone of the intent pleasers of travel in one the delights of ethna graf eck re serch is the oppertunity to live amongst thos ho have not fr goten the old wayes ho still fel ther pak in the wind tucher stones palish by rain ut tasted in the biter leves of plants just now that dago is shamans stil gurney be ond the milky way or the,0.10497237569060773
<F0_M>,WadeDavis_2003,Wade_Davis,the myths of the inuit elders still resonate with meaning or that in the himalaya the,the mitts of the inua elders stil resina te with manin or that in the himalaya they,0.08235294117647059
<F0_M>,WadeDavis_2003,Wade_Davis,buddhists still pursue the breath of the dharma is to really remember the central revelation of anthropology and that is the idea that the world in which we live in does not exist in some absolute sense but is just one model of reality the consequence of one particular set of adaptive choices that our lineage made albeit successfully many generations ago,bud as stil pers d the breth of the dara is to rely remember the sentry revelation of anther poldy that is the idea that the world in which whe live in das not exist in som absolute sence but s just one model of reality the consequence of won perticular set of a dap od choyas that ar linings mad l be at successfully maney genaro s a gow,0.09269662921348315
<F0_M>,WadeDavis_2003,Wade_Davis,and of course we all share the same adaptive imperatives we are all born we all bring our children into the world we go through initiation rites we have to deal with the inex inexorable separation of death so it should not surprise us that we all sing,and of cors we al sher the sam adaptive in partis wer al born we al bring ar childern the world whe go thro eniac ion rights we hafter de with in ex inexorable separation of deth hoi should se pris us that wey al sing,0.11553784860557768
<F0_M>,WadeDavis_2003,Wade_Davis,we all dance we all have art but what is interesting is the unique cadence of the song the rhythm of the dance in every culture and whether it is the the penan in the forests of borneo or the voodoo acolytes in haiti,we al dances we al have art but whats intrusting is the uneek caens of the song the riem of the dance in evry culture and whether is they the penn in the fors of barniol or they voodoo acquits in hay,0.08333333333333333
<F0_M>,WadeDavis_2003,Wade_Davis,or the warriors in the kaisut desert of northern kenya the curandero in the mountains of the andes,or the mari ers in the cis desert of northern cana a culin deo n the mons of the ands,0.10204081632653061
<F0_M>,WadeDavis_2003,Wade_Davis,or a ca caravanserai in the middle of the sahara this is incidentally the fellow that i traveled into the desert with a month ago,or a caput cavan say in the milo the sahara this is inside ly the fellow that i traveled into the desert with a month ago,0.05426356589147287
<F0_M>,WadeDavis_2003,Wade_Davis,or indeed a yak herder in the slopes of qomolangma everest the goddess mother of the world all of these peoples teach us that there are other ways of being other ways of thinking other ways of orienting yourself in the earth and this is an idea if you think about it can only fill you with hope,or indeed a yack herter on the slops of choma lona ever as the gades mother of the world al of thes peoples teach us ther otherways of bein otherways of thinkin otherways of orienting yurself in the erth and his is an ida that you thenk aboud it can only fill yu with hope,0.10204081632653061
<F0_M>,WadeDavis_2003,Wade_Davis,now together the myriad cultures of the world make up a a web of spiritual life and cultural life that envelops the planet and is as important to the well being of the planet as indeed is the biological web of life that you know as a biosphere and you might think of this cultural web of life as being an ethnosphere and you might define the ethnosphere as being the sum total of all thoughts and dreams myths ideas inspirations intuitions brought into being by the human human imagination since the dawn of consciousness the ethnosphere is humanity is great legacy it is the symbol of all that we are and all that we can be as an astonishingly inquisitive species and just as the,now to gether the meri ad cultures f the world mak oup a a web ove speritual lif and cultural lif that invests the planet and as as important to the wel ben of the planed as indeed as the bi aladel web of lif that yu now as a bios fer an yu mite thenk of theis cultural web of life has been and eth nows fer hu mite defind the eth nows fer as being the some total of al thag tes an dreeme s mits ideas inspirations into icons brut in te ben by the human human amadour n since a don of conciseness the eth nos sefer is human atys grate legis ats ha semble of al that wey are and al that whe can be as an astonishing lin inquisitive spears and gust as the,0.11470588235294117
<F0_M>,WadeDavis_2003,Wade_Davis,biosphere has been severely eroded so too is the ethnosphere and if anything at a far greater rate no biologists for example would dare suggest that 50% of all species or more have been or are on the brink of extinction because it simply is not true and yet that the most apocalyptic scenario in the realm of,bios fers being s iver ly ar rote d so to is the eth nos fer in if eny thing a a far grater rat no bi oldest for example wold dar soges that 50 perseant ov ale specis or mor bender on the brink of extinction becaus its simply is not tro and yat that the most apocalyptic sunario in the realm ove,0.12987012987012986
<F0_M>,WadeDavis_2003,Wade_Davis,biological diversity scarcely approaches what we know to be the most optimistic scenario in the realm of cultural diversity and the great indicator of that of course is language loss when each of you in this room were born,bi aladel diversity scars ly approaches what we now to be the most optimistic cinara ow in the realm of cultural diversity in the grate indicate of that of cors is langwidge las when each ivie in this rome wer born,0.07657657657657657
<F0_M>,WadeDavis_2003,Wade_Davis,there were 6000 languages spoken on the planet now a language is not just a body of vocabulary or a set of grammatical rules a language is a flash of the human spirit it is a vehicle through which the soul of each particular culture comes into the material world every language is an old growth forest of the mind a watershed a thought an ecosystem of spiritual possibilities,ther ars 6000 langwidge as spoon on the plan at now a langage is not dust a body of lo cabul ary or seta grammatical rols a langage is the flash of the humans spirit its a veel thro which the sol of each perticular culture comes int th material world evry langage is an old groth forst of the mind a a water shuld have thaut an ecossais tom of spiritual possibility s,0.104
<F0_M>,WadeDavis_2003,Wade_Davis,and of those 6000 languages as we sit here today in monterey fully half are no longer being whispered into the ears of children they are no longer being taught to babies which means effectively unless something changes they are already dead what could be more lonely than to be enveloped in silence to be the last of your people to speak your language to have no way to pass on the wisdom of the ancestors or anticipate the promise of the,and ove thos 6000 languages as we seit her to dy an manar y folly haf or now longer been whispered into the ers of children ther no longer ben tat to babys which mens affective ly unless somthing changes eare al redy dead what coud be more lonely than to be enveloped in silence to be the lase ov ur people to speek hour language have no way to pass on the wisdom of the ancestors or antiseptic the promis of the,0.0821917808219178
<F0_M>,WadeDavis_2003,Wade_Davis,children and yet that dreadful fate is indeed the plight of somebody somewhere on earth roughly every 2 weeks because every 2 weeks some elder dies and carries with him into the grave the last syllables,children and at that dredful fat is inde the plight of somebuddy some wr on erth ruffly evry to wecks beas evry to weekes som elder dies and carys with thim into the gra vo the lase sila bles,0.1188118811881188
<F0_M>,WadeDavis_2003,Wade_Davis,of an ancient tongue and i know there is some of you who say well would not it be better would not the world be a better place if we all just spoke one language and i say great let us make that language yoruba let us make it cantonese let us make it,of an anch int toune and i know thers som of yow sy wel would nd be beter wold the world be a beter plays if we al gospel wone langage an isa grate lets mak that language yorba lets mak a cantons lets mak it,0.15261044176706828
<F0_M>,WadeDavis_2003,Wade_Davis,kogi and you will suddenly discover what it would be like to be unable to speak your own language and so what i would like to do with you today is sort of take you,cocky and il sudenly d escovedo what would be like to be un able to speke yor one langwidge tand so what id like to du with yu to day is any sor offs tack yu,0.147239263803681
<F0_M>,WadeDavis_2003,Wade_Davis,on a journey through the ethnosphere a brief journey through the ethnosphere to try to begin to give you a sense of what in fact is being lost,on a gurney throw the ethos fer a brief gurney thro the eth nos fer to tri at begin to giv yu a sences of whut in fact is bein losse d,0.1267605633802817
<F0_M>,WadeDavis_2003,Wade_Davis,now there are many of us who sort of,now ther meany of us whos soda ve,0.16666666666666666
<F0_M>,WadeDavis_2003,Wade_Davis,forget that when i say different ways of being i really do mean different ways of being take for example this child of barasana in northwest amazon the,for geat wat that when i seay diffrunt ways of bein i reilly d mein differed ways of bein teak for example this child of the badang tha north west amasa n a,0.13245033112582782
<F0_M>,WadeDavis_2003,Wade_Davis,people of the anaconda who believe that mythologically they came up the milk river from the east in the belly of sacred snakes now this is a people who cognitively,people of the anaconda who beleive that mitha loudly they cam op the milke river from the eastern the bely of sacred snacks now this is a people ho cagot vely,0.07975460122699386
<F0_M>,WadeDavis_2003,Wade_Davis,do not distinguish the color blue from the color green because the canopy of the heavens is equated to the canopy of the forest upon which the people depend they have a curious language and marriage rule which is called linguistic exogamy you must marry someone who speaks a different language and this is all rooted in the mythological past yet the curious thing is in these long houses where there are 6 or 7 languages spoken,dou knot distinguish a coller blu from the colere gren becase te canape of the heven is equated w the canape of the forst a pon which the people depend they hav a curious langage and marge rol which is cald linguistic egad amy yeu must mary somno who speke is a diferent langage an this is ale routed an mitha ladice passed hat a curious thing s in thes lang houses wer ther sixe or 7 langage as spoon,0.11475409836065574
<F0_M>,WadeDavis_2003,Wade_Davis,because of intermarriage you never hear anyone practicing a language they simply listen and then begin to speak,becaus of iter marge yu never her any won practisin a langwidge they simply lisson and then begin to speek,0.0990990990990991
<F0_M>,WadeDavis_2003,Wade_Davis,or one of the most fascinating tribes i ever lived with the waorani of northeastern ecuador an astonishing people 1st contacted peacefully in 1958 in 19575 missionaries attempted contact and made a critical mistake they dropped from the air 8 by 10 glossy photographs of themselves in what we would say to be friendly gestures forgetting that these people of the rainforest had never seen anything 2 dimensional in their lives they picked up these photographs from the forest floor,were wane t most fascinating tribes i ever lived with the war any ove north eastern equi doctor an astonishing people 1st contact ad peacefully in intend 50 at n 19575 missionary is a tempted contact mad a critical mistak they dropt frome the ar ate by tangley fotuna fs of themselves but wey olds sea to be friendly gestures fr geting hat thes people f the rane fors had never senator any thing to dimensional ther lives they pict oup thes fotuna s in the fors flor,0.11850311850311851
<F0_M>,WadeDavis_2003,Wade_Davis,tried to look behind the face to find the form or the figure found nothing and concluded that these were calling cards from the devil so they speared the 5 missionaries to death but the waorani did not just spear outsiders they speared each other 54% of their mortality was due to them spearing each other we traced genealogies back 8 generations and we found 2 instances of natural death and when we pressured the people a little bit about it they admitted that one of the fellows had gotten so old that he died getting old so we speared him anyway,tried to lok behind the fae to find the forms 0 the figur found nuthin and concluded thes er cain cards 0 the devlen sol hey speered the 5 missionary is to deth but the warna did esper out siders they speered ech other 50 foure pr sent of imar is ty was to do them speer in ech other we treaded genio ledges back ade genaro s an we found 2 instances of natral deth an whan we prest d the peoples lil bit about it the ad mite that wone the fellows had gone so oald that he die gating oald so whe speared him any wy,0.12021857923497267
<F0_M>,WadeDavis_2003,Wade_Davis,but at the same time they had a perspicacious knowledge of the forest that was astonishing their hunters could smell animal urine at 40 paces and tell you what species left it behind in the early 80s i had a really astonishing assignment when i was asked by my professor at harvard if i was interested in going down to haiti infiltrating the secret societies which were the foundation of duvalier is strength and tonton macoutes and securing the poison used to make zombies,but at the same time the had a perspicacious knowledge of the force tht was astonishing ther hunters cold smell animal yarn at 40 pacers and telly what specis left it behind in the er ly ades i had a rely astonishin aston ment when i was asked by my professeur at harvard ivi was einstein goin doun to hay infiltrating the sert sosius which wr the foundation ove dival ious strength i the tonti man cot and securing the poyson yus to mek sambas,0.08456659619450317
<F0_M>,WadeDavis_2003,Wade_Davis,in order to make sense out of sensation of course i had to understand something about this remarkable faith of vodoun and voodoo is not a black magic cult on the contrary it is a complex metaphysical worldview it is interesting if i asked you to name the great religions of the world what would you say christianity islam buddhism judaism whatever there is always one continent left out the,in order to mak sence at of sensation of cors i had to understand somthing about this remarkable fath of odon and vood is not a black magick cult on the contry at a complex medi fis il world ve ats intestine if i asked yo the name te grate religion of the world what you sy cristiano ty is lam buds om jud isom hat ever thers awes ne continent left out as they,0.10512820512820513
<F0_M>,WadeDavis_2003,Wade_Davis,assumption being that sub saharan africa had no religious beliefs well of course they did and voodoo is simply the distillation of these very,sometin bein that souse harn africa had now religious biles wol of cors they ded and voda s simply the distillation of thes very,0.0851063829787234
<F0_M>,WadeDavis_2003,Wade_Davis,profound religious ideas that came over during the tragic diaspora of the slavery era but what makes voodoo so interesting is that it is this living relationship between the living and the dead so the living give birth to the spirits the spirits can be invoked from beneath the great water responding to the rhythm of the dance to momentarily displace the soul of the living so that for that brief shining moment the acolyte becomes the god that is why the voodooists like to say that,ro found religious ideas that cam over durin the traduced oster of the slavery ara but whut max is voudou so entrusting is that is this livin relationship betwen livin an the deads the livin gove bert os spirits the sperits can be an voe from beneath the grate water responding to the rite of the dance to momentarily desplaines the soll of the livin so that for that brief shinin moment the aklis e becoms the gad thats why the voodoos like to sy that,0.08677685950413223
<F0_M>,WadeDavis_2003,Wade_Davis,you white people go to church and speak about god we dance in the temple and become god and because you are possessed you are taken by the spirit how can you be harmed so you see these astonishing,white people go to church and speke about gad we dance in the temple nd become gad tand becaus you are poses d yo are tacon by the spirit how can you be harmed youse hes astonishing,0.07653061224489796
<F0_M>,WadeDavis_2003,Wade_Davis,demonstrations voodoo acolytes in a state of trance handling burning embers with impunity a rather astonishing example of the ability of the,demonstrations fudo ac lights in a state of trances handlin burnin embers with impunity a rather astonishin example f the ability of the,0.05714285714285714
<F0_M>,WadeDavis_2003,Wade_Davis,mind to affect the body that bears it when catalyzed in the state of extreme excitation now of all the peoples that i have ever been with the most extraordinary are the kogi,mind to affect the body that bars it win callie in a state of extreem excitation now of al the peoples that have ever ben with the most extraordinary or the co gy,0.06358381502890173
<F0_M>,WadeDavis_2003,Wade_Davis,of the sierra nevada de santa marta in northern colombia descendants of the ancient tairona civilization which once carpeted the caribbean coastal plain of colombia in the wake of the conquest these people retreated into an isolated volcanic massif that soars above the caribbean coastal plain,of the sarn vade santa marta northen clomb de senden of the ancient tir rona sively sain which once carpeted the carabine costal plaine of clomb in the wack of the conquest thes people retreated into an isolated val canuck massif that sors above the carabine costal plain,0.07508532423208192
<F0_M>,WadeDavis_2003,Wade_Davis,in a bloodstained continent these people alone were never conquered by the spanish to this day they remain ruled by a ritual priesthood but the training for the priesthood is rather extraordinary the young acolytes are taken away from their families at the age of 3 and 4 sequestered in a shadowy world of darkness in stone huts at the base of glaciers,in a blude stained continent thes people alone wer never cankered by the spanish to this day they remaine rold by a rica priest hod but ter training fo the prest od is rather extraordinary the young alights are tacon away from ther famly s at the age of thre and fore su quester and shadowy world of darkness and stone huts a the bas of glaciers,0.07670454545454546
<F0_M>,WadeDavis_2003,Wade_Davis,for 18 years 29 year periods deliberately chosen to mimic the 9 months of gestation they spend in their natural mother is womb now they are metaphorically in the womb of the great mother and for this entire time they,fore at 10 yers to knin year pierides deliberately chosen to mimick the 9 month of gestation they spent in ther natral mothers wone now they are metius in the wone f the grate mother an for this antirrhinum they,0.10185185185185185
<F0_M>,WadeDavis_2003,Wade_Davis,are inculturated into the values of their society values that maintain the proposition that their prayers and their prayers alone maintain the cosmic or we might say the ecological balance and at the end of this amazing initiation one day they are suddenly taken out and for the 1st time in their lives at the age of 18 they see a sunrise and in that crystal moment of awareness of 1st light as the sun begins to bathe the slopes of the stunningly beautiful landscape suddenly everything they have learned in the abstract is affirmed in stunning glory,ar in cultured into the vallis of ther sosia ty vow yus hat maintaine the proposition at their prar s an ther president alone maintaine the cas meck wer we mite sy the ecological balances and at the end f thes amas ing enisled one day ther sudenly takin out and forthe 1st time in ther lives the age of aten they se a sune ries and in that cristal moment of a wernes the 1st light as he sune begins to baye the slops of this stunningly butiful landscape sudenly evry thing the have learned in the abstract is a fred and stunning glory,0.10526315789473684
<F0_M>,WadeDavis_2003,Wade_Davis,and the priest steps back and says you see it is it is really as i have told you it is that beautiful it is yours to protect they call themselves the elder brothers and they say,an the pries steps back in sad yuse its its rely as ive told yu it is that butiful it is yores to protect they cale themselves the elder brothers and hey say,0.1016949152542373
<F0_M>,WadeDavis_2003,Wade_Davis,we who are the younger brothers are the ones responsible for destroying the world now this level of intuition becomes very important whenever we think of indigenous people and landscape we either invoke rousseau and the old canard of the no no the,we who r the younger brothers ar ther wins responsible for destroying the world now this leval of intuition becoms very imported whan er wy thenk of endues t people ind landscape we ither in vopiscus the old canard f the nout rout ino a the ia,0.09716599190283401
<F0_M>,WadeDavis_2003,Wade_Davis,noble savage which is an idea racist in its simplicity or alternatively we invi invoke thoreau and say these people are closer to the earth than we are well indigenous people are neither sentimental nor weakened by nostalgia there is not a lot not a lot of room for either in the malarial swamps of the asmat or in the chilling winds of tibet but they have nevertheless through time and ritual forged a traditional mystique of the earth that is based not on the idea of being self consciously close to it but on a far subtler intuition the idea that the earth itself can only exist because it is breathed into being by human consciousness now what does that mean,nobel savage which has an idea raced as in thi simplicity or alternatively we envie invoke thorow and say thes people closer to the erth han whey ar wil indigo ast people ar nether sentimental nor weak and by nostalgia thes not alert lat eve rome for ether in the malarial swamps of the as mat ori the shilling winds of ta bett but they have never les throg time and reicha l forde a traditional mistak of the ert tht is based not an idea of ben self concisely clos to itt but on a far sutler intoirely that the erth it self can only egesta becase it as braved the ben by human canis nes 0 what das that men,0.1042296072507553
<F0_M>,WadeDavis_2003,Wade_Davis,it means that a young kid from the andes who is raised to believe that that mountain is an apu spirit that will direct his or her destiny will be a profoundly different human being and have a different relationship to that,it mens hat a young chid from the ands whos rais to beleive that that mounte is an atlas spirit that wil derec his r her destiny wil be a profoundly diffrunt human being and have a diferent relationship to that,0.07207207207207207
<F0_M>,WadeDavis_2003,Wade_Davis,resource or that place than a young kid from montana raised to believe that a mountain is a pile of rock ready to be mined whether it is the abode of a spirit or a pile of ore is irrelevant what is interesting is the metaphor that defines the relationship between the individual and the natural world i was raised in the forests of british columbia to believe those forests existed to be cut,re sors or that plas than young cid from montana raised to belave that a moun as a pil of rack redy to be mind whether its an abowt of a spirt or a pil of or is a reliving was intrusting as t a medo fore that de find a relationship betwen the individual and the natral world i was rased the for s a british clumb a to beleive thos fors existed to be cutt,0.11253196930946291
<F0_M>,WadeDavis_2003,Wade_Davis,that made me a different human being than my friends among the kwagiulth who believe that those forests were the abode of huxwhukw and the crooked beak of heaven and the cannibal spirits that dwelled at the north end of the world spirits they would have to engage during their hamatsa initiation,that mad me a diffrunt human being that my frends among the agis whe beleeve that theos fors wr the abode of hook an the crocked bek of heven in the canals spirits that dwelt at the north end the world spirts the woud have to ingage rin ther hama nisi ation,0.09491525423728814
<F0_M>,WadeDavis_2003,Wade_Davis,now if you begin to look at the idea that these cultures could create different realities you could begin to understand some of their extraordinary discoveries take this plant here it is a photograph i took in the northwest amazon just last april this is ayahuasca which many of you have heard about the most powerful psychoactive preparation of,now hu begin to lock at the idea that these coulters coud crate diferent reality is yu can begin to under stand some of ther extreamly discoveries tak this plant heer soe fote raf i tock the north west amos on dust last april this is ia waska which meny ov yo have herd about the most parfleche active s ar rob,0.11304347826086956
<F0_M>,WadeDavis_2003,Wade_Davis,the shaman is repertoire what makes ayahuasca fascinating is not the sheer pharmacological potential of this preparation but the elaboration of it it is made really of 2 different sources,preparation of the shamans representative twar what max is ia was k of fascinating is not the cher farman cladel potential of this preperation but the elaboration ov it hits mad rely of to diferent s sores,0.12834224598930483
<F0_M>,WadeDavis_2003,Wade_Davis,on the one hand this woody liana which has in it a series of beta carbolines harmine harmaline mildly hallucinogenic to take the vine alone is rather to have sort of blue hazy smoke drift across your consciousness but it is mixed with the,nth one hand this woody lena which has in at ae siris a bate carlins armin harmon mildly holus an agen eck to take the blat vine alon is rather to have such a blu haase smoke drift e cros yur conti is nes but its mixed with a,0.12605042016806722
<F0_M>,WadeDavis_2003,Wade_Davis,leaves of a shrub in the coffee family called psychotria viridis this plant has in it some very powerful tryptamines very close to brain serotonin dimethyltryptamine 5 methoxydimethyltryptamine if you have ever seen the yanomami,leaves of a shrub in the coffy famly cald si cori of viris this plant has in it some very parfect ip domains very clos to brains sear tonon a dime fal trip to mene 5 mat foxie dia etl trip doman if youve ever sene the anam mammy,0.13596491228070176
<F0_M>,WadeDavis_2003,Wade_Davis,blowing that snuff up their noses that that substance they make from a different set of species is also contains 5 methoxydimethyltryptamine to have that powder blown up your nose is rather like being shot out of a rifle barrel lined with baroque paintings and landing on a sea of electricity,blowin that snuff oup ther noses that that substance they mak from a diffrunt set of specis a is also contained 5 matho xi dimas trip to men to have that powder a blown oup yur nows as rather lik ben nom shaugh out of a rifle baral lined with brok paines and landing on a se of electricity it dus int,0.10273972602739725
<F0_M>,WadeDavis_2003,Wade_Davis,it does not it does not create the it does not create the,i dason a dasent pray they a dasent ray,0.22807017543859648
<F0_M>,WadeDavis_2003,Wade_Davis,distortion of reality it creates the dissolution of reality in fact i used to argue with my professor richard evan shultes who is a man who sparked the psychedelic era with his discovery of the magic mushrooms in mexico in the 1930s i used to argue that you could not classify these tryptamines as hallucinogenic because the by the time you are under the effects there is no one home anymore to experience a hallucination,de stor shin of realty e crae a disillusion of raly in fact i yus to argue with my professeur richer emesa tis ho as a man hos spare the sika elli ara withe discovery of he magick mushroms in mexico n th nanting 30 is i yus to argue that yu couldnt classify thes trip demeans as hils inane ck becaus 0 by the time hor under the affect thers non home any mor to experience a holus inaction,0.12589073634204276
<F0_M>,WadeDavis_2003,Wade_Davis,but the thing about tryptamines is they cannot be taken orally because they are denatured by an enzyme found naturally in the human gut called monoamine oxidase they can only be taken orally if taken in conjunction with some other chemical that denatures the mao now the fascinating things are that the beta carbolines found within,bt the thing about trip demeans is they canot be tacon rally becaus er de nacre by an enim found natral in the human gut cald mono amina idas the can only be tacon raly if tacon in condoning with som other caul that de knackers the ema ow now the fascia of things f the bate a carbines found with in,0.10876132930513595
<F0_M>,WadeDavis_2003,Wade_Davis,that liana are mao inhibitors of the precise sort necessary to potentiate the tryptamine so you ask yourself a question how in a flora of 80000 species of vascular plants do these people find these 2,that lie ana ar eme ow in hib ters of the prissie sort necesary to potensi ate the tript miens who ask erself a question how in flora of atys thous ind specis of vass trr plantes to thes people find thes to,0.1407035175879397
<F0_M>,WadeDavis_2003,Wade_Davis,morphologically unrelated plants that when combined in this way created a kind of biochemical version of the whole being greater than the sum of the parts well we use that great euphemism trial and error which is exposed to be meaningless but you ask the indians and they say the plants talk to us well what does that mean this tribe the cofan has 17 varieties of ayahuasca all of which they distinguish a great distance in the forest all of which are referable to our eye,morti ladi cly un related plantes that win combined in this way crated a cino bil camail veron f the hoa mingrelia the som f the parts fore we yus that grate yui isom triel in the ear which has exposed to be menelaus but you ask the endians they say the plants taghe to us wor what das that men l this trib the cofachiqui 17 verity is of iowaka al of which they destines a grate distance in the forst al of which ar referable to ar y,0.10805084745762712
<F0_M>,WadeDavis_2003,Wade_Davis,as one species and then you ask them how they establish their taxonomy and they say did i thought you knew something about plants i mean do not you know anything,as wons spaces an then yu asked them how they establish er tacon my an they sad dint i thut you new somthing bout plantes mind don yu no any thing,0.14285714285714285
<F0_M>,WadeDavis_2003,Wade_Davis,and i said no well it turns out you take each of the 17 varieties in the night of a full moon and it sings to you in a different key now that is not going to get you a ph d at harvard but it is a lot more interesting than counting stamens,an as io now wil it terns out yu tak each of the 17 verity is on the nit of a foll mown and it sings toy in a diferent ce no thats nat condy get you a pac diad harve d but it a locke mor entr in the conti is stamens,0.15126050420168066
<F0_M>,WadeDavis_2003,Wade_Davis,now the problem the problem is that even those of us sympathetic with the plight of indigenous people view them as quaint and colorful but somehow reduced to the margins of history as the real world meaning our world moves on,now thea problem the problem is theat even thos of us simpatica with applied to indigoes people veu them as quant and collar fal but som how reds to the margins of history as e rel world meaning ar world moves an,0.08444444444444445
<F0_M>,WadeDavis_2003,Wade_Davis,well the truth is the 20th century 300 years from now is not going to be remembered for its wars or its technological innovations but rather as the era in which we stood by and either actively endorsed or,l he truth is a 20 ith sentry thre 100 years from now as not con be remembered for its words rat is teckel dil invasions but rather the ar in which we stood by an i ther actively andor sed or,0.11764705882352941
<F0_M>,WadeDavis_2003,Wade_Davis,passively accepted the massive destruction of both biological and cultural diversity on the planet now the problem is not change,passively excepted the mass of destruction of both bo ladice an cultural diversity on the planet and the problem is int changed,0.0703125
<F0_M>,WadeDavis_2003,Wade_Davis,all cultures through all time have constantly been engaged in a in a dance with new possibilities of life and the problem is not technology itself the sioux indians did not stop being sioux when they gave up the bow and arrow any more than an american stopped being an american when he gave up the horse and buggy it is not change or technology that threatens the integrity of the ethnosphere it is power,al cultures thre al time hav contint be n ingaged n in advance with neue possibilities of lif and he problem is not teck owld y it self the su endians did not stop bens w an the gave up the boon arow any mor than namara con stop in n amara coan we gave up the hors in bungy its not change or teck knowledge that threatned he integrity ov the ef nows fer it is power,0.12376237623762376
<F0_M>,WadeDavis_2003,Wade_Davis,the crude face of domination and whenever you look around the world you discover that these are not cultures destined to fade away these are dynamic living peoples being driven out of existence by identifiable forces that are beyond their capacity to adapt to whether it is the egregious deforestation in the homeland of the penan a nomadic people,the croud fas of domination and when ever you lok around the world yu descoings thes ar not cultures destin the fae away thes ar dinan mick living peoples being driven out of existance by a denia able forse s that r beyond ther capacity to adapt to whether its the e grad asty for as station in the homeland of the pana of nomadic people,0.10086455331412104
