id,talk_id,speaker_id,reference,hypothesis,wer
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,dangerously frighteningly overanticipated follow up to my freakish success and and and what i have to sort of keep telling myself when i get really psyched out about that is do not be afraid do not be daunted just do your job,dangerously frighteningly over anticipated flow up to me fresh success am and and and what i have to sort of chap telling me himself when i get really ticked out about that is me do not be afraid do not be daunted just do your job,0.04888888888888889
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,continue to show up for your piece of it whatever that might be if your job is to dance do your dance if the divine cockeyed genius assigned to your case decides to let some sort of wonderment be glimpsed,continue to show up for your peace of it whatever that might be if our job is to dance or dance if the divine aid genius sind to your case decides to let some sort of wonderment be glum,0.03431372549019608
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,for just one moment through your efforts then ole and if not do your dance anyhow,for just one moment throw your efforts then only and if nat or dance anyhow,0.06172839506172839
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,and ole to you nonetheless i believe this and i feel that we must teach it ole to you nonetheless just for having the sheer human love and stubbornness to keep showing up,and 0 lay to none the less i believe this and i felt we must teach it to lay to none the less just for having this sheer human love and soberness to cap showing up,0.08823529411764706
<F0_F>,ElizabethGilbert_2009,Elizabeth_Gilbert,thank you,thank you,0.0
<F0_M>,WadeDavis_2003,Wade_Davis,you know one of the intense pleasures of travel and one of the delights of ethnographic research is the opportunity to live amongst those who have not forgotten the old ways who still feel their past in the wind touch it in stones polished by rain taste it in the bitter leaves of plants just to know that jaguar shamans still journey beyond the milky way or the,now one of the intense pleasures of travel in one the delights of ethnographic research is the opportunity to live amongst those who have not forgotten the old ways who still feel their packs in the wind touch and stones polished by rain and tasted in the bitter leaves of plants just now that danger shaman still gurney beyond the milky way or they,0.04143646408839779
<F0_M>,WadeDavis_2003,Wade_Davis,the myths of the inuit elders still resonate with meaning or that in the himalaya the,the mists of the inua elders still resonant with meaning or that in the hill the,0.047058823529411764
<F0_M>,WadeDavis_2003,Wade_Davis,buddhists still pursue the breath of the dharma is to really remember the central revelation of anthropology and that is the idea that the world in which we live in does not exist in some absolute sense but is just one model of reality the consequence of one particular set of adaptive choices that our lineage made albeit successfully many generations ago,but still pursued the breath of the dam is to rely remember the sentry revelation of anthropology that is the idea that the world in which we live in does not exist in some absolute sense but just one model of reality the consequence of one particular set of adaptive choruses that are linings made l be at successfully many generations ago,0.03651685393258427
<F0_M>,WadeDavis_2003,Wade_Davis,and of course we all share the same adaptive imperatives we are all born we all bring our children into the world we go through initiation rites we have to deal with the inex inexorable separation of death so it should not surprise us that we all sing,and of course we all share the same adaptive in parties were all born we all bring our children to the world we go to initiation rites we after death one inexorable separation of death should surprise us that we all sing,0.055776892430278883
<F0_M>,WadeDavis_2003,Wade_Davis,we all dance we all have art but what is interesting is the unique cadence of the song the rhythm of the dance in every culture and whether it is the the penan in the forests of borneo or the voodoo acolytes in haiti,we all dance we all have art but what interesting is the bunk cadences of the song the rim of the dance in every culture and whether it is the the penn in the forests of borneo or they alights in hay,0.041666666666666664
<F0_M>,WadeDavis_2003,Wade_Davis,or the warriors in the kaisut desert of northern kenya the curandero in the mountains of the andes,or the mariners in the desert of northern china a colonel in the mounds of the andes,0.061224489795918366
<F0_M>,WadeDavis_2003,Wade_Davis,or a ca caravanserai in the middle of the sahara this is incidentally the fellow that i traveled into the desert with a month ago,or a caravansary in the mill of the sahara this is insistently the fellow that i traveled into the desert with a month ago,0.031007751937984496
<F0_M>,WadeDavis_2003,Wade_Davis,or indeed a yak herder in the slopes of qomolangma everest the goddess mother of the world all of these peoples teach us that there are other ways of being other ways of thinking other ways of orienting yourself in the earth and this is an idea if you think about it can only fill you with hope,or indeed a yak herter on the slopes of some lone ever as the goddess mother of the world all of these peoples teach us the other ways of being other ways of thinking other ways of orienting herself in the earth and this is an idea that you think about it can only fill you with hope,0.03741496598639456
<F0_M>,WadeDavis_2003,Wade_Davis,now together the myriad cultures of the world make up a a web of spiritual life and cultural life that envelops the planet and is as important to the well being of the planet as indeed is the biological web of life that you know as a biosphere and you might think of this cultural web of life as being an ethnosphere and you might define the ethnosphere as being the sum total of all thoughts and dreams myths ideas inspirations intuitions brought into being by the human human imagination since the dawn of consciousness the ethnosphere is humanity is great legacy it is the symbol of all that we are and all that we can be as an astonishingly inquisitive species and just as the,now together the myriad cultures the world make up a web of spiritual life and cultural life that envelops the planet and is as important to the well being of the planet as indeed as the biological web of life that you know as bowser and you might think of this culture web of life has been an ethos fer you might define the ethos fer as being the sum total of all thoughts and dreams its ideas inspirations into icons brought into being by the human human imagination since adon of consciousness the et noster is humanity is great legs at a simple of all that we are and all that we can be as an astonishing in inquisitive species and just as they,0.039705882352941174
<F0_M>,WadeDavis_2003,Wade_Davis,biosphere has been severely eroded so too is the ethnosphere and if anything at a far greater rate no biologists for example would dare suggest that 50% of all species or more have been or are on the brink of extinction because it simply is not true and yet that the most apocalyptic scenario in the realm of,bios fears being severely a rooted so too is the ethos fer if anything at a far greater rate no boldest for example would dare suggest that 50% of all species or more bender on the brink of extinction because it simply is not true and yet that the most apocalyptic snare in the realm of,0.04220779220779221
<F0_M>,WadeDavis_2003,Wade_Davis,biological diversity scarcely approaches what we know to be the most optimistic scenario in the realm of cultural diversity and the great indicator of that of course is language loss when each of you in this room were born,by a logical diversity scarcely approaches what we know to be the most optimistic canario in the realm of cultural diversity in the grate indicator of that of course is language laws when each view in this room were born,0.04054054054054054
<F0_M>,WadeDavis_2003,Wade_Davis,there were 6000 languages spoken on the planet now a language is not just a body of vocabulary or a set of grammatical rules a language is a flash of the human spirit it is a vehicle through which the soul of each particular culture comes into the material world every language is an old growth forest of the mind a watershed a thought an ecosystem of spiritual possibilities,there are 6000 language is spoken on the planet now a language is not just a body of vocabulary or set grammatical rules a language is the flash of the human spirit is a vice to which the soul of each particular culture comes in the material world every language is an old growth forest of the mind a water should have thought an costume of spiritual possibilities,0.037333333333333336
<F0_M>,WadeDavis_2003,Wade_Davis,and of those 6000 languages as we sit here today in monterey fully half are no longer being whispered into the ears of children they are no longer being taught to babies which means effectively unless something changes they are already dead what could be more lonely than to be enveloped in silence to be the last of your people to speak your language to have no way to pass on the wisdom of the ancestors or anticipate the promise of the,and of those 6000 languages as we sit here to day and mary fully half or no longer been whispered into the ears of children their no longer been taught to babies which means affectingly unless something changes are already dead what could be more lonely than to be enveloped in silence to be the last of our people to speak your language have no way to pass on the wisdom of the ancestors or anticipate the promise of the,0.02968036529680365
<F0_M>,WadeDavis_2003,Wade_Davis,children and yet that dreadful fate is indeed the plight of somebody somewhere on earth roughly every 2 weeks because every 2 weeks some elder dies and carries with him into the grave the last syllables,children and at that dreadful fate is indeed the plight of somebody somewhere on earth ruffly every 2 weeks because every 2 weeks some elder dies and carries with him into the gray of the late silas,0.0297029702970297
<F0_M>,WadeDavis_2003,Wade_Davis,of an ancient tongue and i know there is some of you who say well would not it be better would not the world be a better place if we all just spoke one language and i say great let us make that language yoruba let us make it cantonese let us make it,of an ancient town and i know there is some of you say what would be better would the world be a better place if we all spoke one language an i say grace let me that language yorba lets me cantons let us make it,0.06827309236947791
<F0_M>,WadeDavis_2003,Wade_Davis,kogi and you will suddenly discover what it would be like to be unable to speak your own language and so what i would like to do with you today is sort of take you,coke and surely desole what would be like to be unable to speak your own language and so what i would like to do with you to day is any sort of tack,0.06748466257668712
<F0_M>,WadeDavis_2003,Wade_Davis,on a journey through the ethnosphere a brief journey through the ethnosphere to try to begin to give you a sense of what in fact is being lost,on a gurney thro the ethos fer a brief gurney thro the ethos fer to try and begin to give you a sense of what in fact is being lost,0.06338028169014084
<F0_M>,WadeDavis_2003,Wade_Davis,now there are many of us who sort of,now their many of us who solve,0.1111111111111111
<F0_M>,WadeDavis_2003,Wade_Davis,forget that when i say different ways of being i really do mean different ways of being take for example this child of barasana in northwest amazon the,forget that when i say different ways of being i really do mean different ways of being take for example this child of the basin the north west a mason,0.046357615894039736
<F0_M>,WadeDavis_2003,Wade_Davis,people of the anaconda who believe that mythologically they came up the milk river from the east in the belly of sacred snakes now this is a people who cognitively,people of the anaconda who believe that mentally they came up the milk river from the eastern the belly of sacred snakes now this is a people who cannily,0.024539877300613498
<F0_M>,WadeDavis_2003,Wade_Davis,do not distinguish the color blue from the color green because the canopy of the heavens is equated to the canopy of the forest upon which the people depend they have a curious language and marriage rule which is called linguistic exogamy you must marry someone who speaks a different language and this is all rooted in the mythological past yet the curious thing is in these long houses where there are 6 or 7 languages spoken,do not distinguish clear blue from the clear green because the canopy of the heavens is equated the canopy of the forest upon which the people depend they have a curious language and marrow which is called linguistic agony you must marry someone who speaks a different language and this is a rooted mitchell passed that a curious thing in these long houses were there 6 or 7 language is spoken,0.04449648711943794
<F0_M>,WadeDavis_2003,Wade_Davis,because of intermarriage you never hear anyone practicing a language they simply listen and then begin to speak,because of it her marriage you never hear any one practicing a language they simply lesson and then began to speak,0.06306306306306306
<F0_M>,WadeDavis_2003,Wade_Davis,or one of the most fascinating tribes i ever lived with the waorani of northeastern ecuador an astonishing people 1st contacted peacefully in 1958 in 19575 missionaries attempted contact and made a critical mistake they dropped from the air 8 by 10 glossy photographs of themselves in what we would say to be friendly gestures forgetting that these people of the rainforest had never seen anything 2 dimensional in their lives they picked up these photographs from the forest floor,were a most fascinating tribes ever lived with the warrant of north eastern eudore an astonishing people 1st contact and peacefully in 195019575 missionaries attempted contact made a critical mistake they drop from the air ate by tangle fouras of themselves but would say to be friendly gestures forget in that these people the rain fors had never seen anything to dimensions their lives they picked up these 4 as in the forest floor,0.07068607068607069
<F0_M>,WadeDavis_2003,Wade_Davis,tried to look behind the face to find the form or the figure found nothing and concluded that these were calling cards from the devil so they speared the 5 missionaries to death but the waorani did not just spear outsiders they speared each other 54% of their mortality was due to them spearing each other we traced genealogies back 8 generations and we found 2 instances of natural death and when we pressured the people a little bit about it they admitted that one of the fellows had gotten so old that he died getting old so we speared him anyway,tried to look behind the face to find the forms of the figure found nothing and concluded these were calling cards on the devil and they spared the 5 missionaries to death but the one did esper outsiders they spared each other 54 present of immortality was to do them spear in each other we treated nowadays back and generations we found 2 instances of natural death and when he pressed the people let about it they admitted that on the fellows had gone so old that he did get in old so he spared him any way,0.0692167577413479
<F0_M>,WadeDavis_2003,Wade_Davis,but at the same time they had a perspicacious knowledge of the forest that was astonishing their hunters could smell animal urine at 40 paces and tell you what species left it behind in the early 80s i had a really astonishing assignment when i was asked by my professor at harvard if i was interested in going down to haiti infiltrating the secret societies which were the foundation of duvalier is strength and tonton macoutes and securing the poison used to make zombies,but at the same time he had a perspicacious knowledge of the force that was astonishing her hunters could smell animal yarn at 40 paces and tell what species left it behind in the early ages i had a really astonishing stoneman when i was asked by my professor at harvard was instant goin down to have infiltrating the secret says which are the foundation of various strength the contract and securing the poison is to make sam is,0.048625792811839326
<F0_M>,WadeDavis_2003,Wade_Davis,in order to make sense out of sensation of course i had to understand something about this remarkable faith of vodoun and voodoo is not a black magic cult on the contrary it is a complex metaphysical worldview it is interesting if i asked you to name the great religions of the world what would you say christianity islam buddhism judaism whatever there is always one continent left out the,in order to make sense of sensation of course i had to understand something about this remarkable faith of odon and is not a black magic colt on the country at a complex medius il world at instead if i asked you the name the great religions of the world what you say cristina is lambs isom what ever hers always one continent left out as they,0.05897435897435897
<F0_M>,WadeDavis_2003,Wade_Davis,assumption being that sub saharan africa had no religious beliefs well of course they did and voodoo is simply the distillation of these very,somethin bein that southern africa had no religious beliefs were of course they did and was simply the distillation of these very,0.04964539007092199
<F0_M>,WadeDavis_2003,Wade_Davis,profound religious ideas that came over during the tragic diaspora of the slavery era but what makes voodoo so interesting is that it is this living relationship between the living and the dead so the living give birth to the spirits the spirits can be invoked from beneath the great water responding to the rhythm of the dance to momentarily displace the soul of the living so that for that brief shining moment the acolyte becomes the god that is why the voodooists like to say that,profound religious ideas that came over durin the traduced or of the slavery ara but what makes you so interesting as that is this livin relationship between living and the dead the living births spirits the spirits can be invoked from beneath the great water responding to the rite of the dance to momentarily displays the soul of the living so that for that brief shining moment the alike becomes the god that is why the gods like to say that,0.0371900826446281
<F0_M>,WadeDavis_2003,Wade_Davis,you white people go to church and speak about god we dance in the temple and become god and because you are possessed you are taken by the spirit how can you be harmed so you see these astonishing,white people go to church and speak about god we dance in the temple and become good and because you are possessed you are taken by the spirit how can you be harmed house this astonishing,0.030612244897959183
<F0_M>,WadeDavis_2003,Wade_Davis,demonstrations voodoo acolytes in a state of trance handling burning embers with impunity a rather astonishing example of the ability of the,demonstrations found alights in a state of trance handlin burning embers with impunity a rather astonishing example of the ability of the,0.02142857142857143
<F0_M>,WadeDavis_2003,Wade_Davis,mind to affect the body that bears it when catalyzed in the state of extreme excitation now of all the peoples that i have ever been with the most extraordinary are the kogi,mind to affect the body that bears it when charlie in a state of extreme excitation now of all the peoples that have ever been with the most extraordinary or the cog,0.028901734104046242
<F0_M>,WadeDavis_2003,Wade_Davis,of the sierra nevada de santa marta in northern colombia descendants of the ancient tairona civilization which once carpeted the caribbean coastal plain of colombia in the wake of the conquest these people retreated into an isolated volcanic massif that soars above the caribbean coastal plain,of the sierra de santa marta northern columbia descendents of the ancient iron civilisation which once carpeted the carbon coastal plain of columbia in the wake of the conquest these people retreated into a isolated volcanic mass that soars above the carbon coastal plain,0.03754266211604096
<F0_M>,WadeDavis_2003,Wade_Davis,in a bloodstained continent these people alone were never conquered by the spanish to this day they remain ruled by a ritual priesthood but the training for the priesthood is rather extraordinary the young acolytes are taken away from their families at the age of 3 and 4 sequestered in a shadowy world of darkness in stone huts at the base of glaciers,in a blue stained continent these people alone were never cankered by the spanish to this day they remain ruled by a rich al priesthood but their training for the priesthood is rather extraordinary the young alike are taken away from their families at the age of 3 and 4 sequestered and shadowy world of darkness and stone huts at the back of glaciers,0.03125
<F0_M>,WadeDavis_2003,Wade_Davis,for 18 years 29 year periods deliberately chosen to mimic the 9 months of gestation they spend in their natural mother is womb now they are metaphorically in the womb of the great mother and for this entire time they,for a 10 years to 9 year periods deliberately chosen to mimick the 9 months of gestation they spent in their natural mothers won now they are met for in the whole of the great mother and for this entire time they,0.05555555555555555
<F0_M>,WadeDavis_2003,Wade_Davis,are inculturated into the values of their society values that maintain the proposition that their prayers and their prayers alone maintain the cosmic or we might say the ecological balance and at the end of this amazing initiation one day they are suddenly taken out and for the 1st time in their lives at the age of 18 they see a sunrise and in that crystal moment of awareness of 1st light as the sun begins to bathe the slopes of the stunningly beautiful landscape suddenly everything they have learned in the abstract is affirmed in stunning glory,are inculcated into the values of their sisty vows that maintained the proposition at their prayers and their press alone maintained the case where we might say the ecological balance and at the end of this amazing nicias on one day there suddenly taken out and for the 1st time in their lives the age of aten the se a sunrise and in that crystal moment of a war as the 1st light as the sun begins to beat the slopes of this stunningly butifull landscape suddenly everything they have learned in the abstract is formed and stunning glory,0.047186932849364795
<F0_M>,WadeDavis_2003,Wade_Davis,and the priest steps back and says you see it is it is really as i have told you it is that beautiful it is yours to protect they call themselves the elder brothers and they say,an the priest steps back and said you see it is really as i told you it is that beautiful it is yours to protect the call themselves the elder brothers and they say,0.03389830508474576
<F0_M>,WadeDavis_2003,Wade_Davis,we who are the younger brothers are the ones responsible for destroying the world now this level of intuition becomes very important whenever we think of indigenous people and landscape we either invoke rousseau and the old canard of the no no the,we hear the younger brothers father is responsible for destroying the world now this level of intuition becomes very important whenever we think of indunas people in landscape we hither in voters so in the old canary the note routine the,0.06477732793522267
<F0_M>,WadeDavis_2003,Wade_Davis,noble savage which is an idea racist in its simplicity or alternatively we invi invoke thoreau and say these people are closer to the earth than we are well indigenous people are neither sentimental nor weakened by nostalgia there is not a lot not a lot of room for either in the malarial swamps of the asmat or in the chilling winds of tibet but they have nevertheless through time and ritual forged a traditional mystique of the earth that is based not on the idea of being self consciously close to it but on a far subtler intuition the idea that the earth itself can only exist because it is breathed into being by human consciousness now what does that mean,noble savage which has an idea race as in the simplicity or alternatively we invite invoke throw and say these people closer to her than we are indignant people are neither sentimental nor weakened by stall thus not learnt later rome for either in the malarial swamps of the as mat or the shilling winds of tibet but they have nevertheless through time and recal forged a traditional mistake of the earth is based not an idea of being self concisely close to it but on a far sutler intuition the idea that the earth itself can only exist because it has breathed the ben by human noses to what these that men,0.05891238670694864
<F0_M>,WadeDavis_2003,Wade_Davis,it means that a young kid from the andes who is raised to believe that that mountain is an apu spirit that will direct his or her destiny will be a profoundly different human being and have a different relationship to that,it means that a young child from the andes whose rays to believe that that money is an atlas spirit that will direct his or her destiny will be a profoundly different human being and have a different relationship to that,0.02702702702702703
<F0_M>,WadeDavis_2003,Wade_Davis,resource or that place than a young kid from montana raised to believe that a mountain is a pile of rock ready to be mined whether it is the abode of a spirit or a pile of ore is irrelevant what is interesting is the metaphor that defines the relationship between the individual and the natural world i was raised in the forests of british columbia to believe those forests existed to be cut,resorts or that place than young kid from montana raised to believe that amount as a pile of rock ready to be mind whether it an abode of a spirit or a pile of ore is a relevant was interesting as a meadow for that defined relationship between the individual and the natural world i was raised the 4 british club to believe those forks existed to be cut,0.056265984654731455
<F0_M>,WadeDavis_2003,Wade_Davis,that made me a different human being than my friends among the kwagiulth who believe that those forests were the abode of huxwhukw and the crooked beak of heaven and the cannibal spirits that dwelled at the north end of the world spirits they would have to engage during their hamatsa initiation,that made me a different human being that my friends among the angels who believe that those forces or the abode of hook on the road back of heaven in the canals spirits that dwelt at the north end the world spirits the old have to engage in their hams nisan,0.0576271186440678
<F0_M>,WadeDavis_2003,Wade_Davis,now if you begin to look at the idea that these cultures could create different realities you could begin to understand some of their extraordinary discoveries take this plant here it is a photograph i took in the northwest amazon just last april this is ayahuasca which many of you have heard about the most powerful psychoactive preparation of,now you begin to look at the idea that these cultures could create different realities you can begin to understand some of their extraordinary discoveries take this plant her so fortunate i took the north west anson just last april this is war which many of you have heard about the most artful show active arab,0.0463768115942029
<F0_M>,WadeDavis_2003,Wade_Davis,the shaman is repertoire what makes ayahuasca fascinating is not the sheer pharmacological potential of this preparation but the elaboration of it it is made really of 2 different sources,preparation of the shamans reporter what makes a wash of fascinating is not the cheer from all potential of this preparation but the elaboration of it it is made reply of 2 different sources,0.06417112299465241
<F0_M>,WadeDavis_2003,Wade_Davis,on the one hand this woody liana which has in it a series of beta carbolines harmine harmaline mildly hallucinogenic to take the vine alone is rather to have sort of blue hazy smoke drift across your consciousness but it is mixed with the,on the one hand this woody lianas which has in it a sirs abate carlins armine harlan mildly hollanden to take the line alone is rather to have such a blue haze smoke drift across your consists but it is mixed with,0.058823529411764705
<F0_M>,WadeDavis_2003,Wade_Davis,leaves of a shrub in the coffee family called psychotria viridis this plant has in it some very powerful tryptamines very close to brain serotonin dimethyltryptamine 5 methoxydimethyltryptamine if you have ever seen the yanomami,leaves of a shrub in the coffy family called scouter arts this plant has in it some very parle trip demands very close to brains sartorian dial trip to men 5 final trip dan if you ever see the anomaly,0.07894736842105263
<F0_M>,WadeDavis_2003,Wade_Davis,blowing that snuff up their noses that that substance they make from a different set of species is also contains 5 methoxydimethyltryptamine to have that powder blown up your nose is rather like being shot out of a rifle barrel lined with baroque paintings and landing on a sea of electricity,blowing that snuff up their noses that that substance they make from a different set of species is also contained 5 mahoni dimitri to me to have that powder blown up your nose is rather like being tom shot out of a rifle beryl lined with brock pains and landing on a sea of electricity it duson,0.03767123287671233
<F0_M>,WadeDavis_2003,Wade_Davis,it does not it does not create the it does not create the,duson sent pray the sentry,0.21052631578947367
<F0_M>,WadeDavis_2003,Wade_Davis,distortion of reality it creates the dissolution of reality in fact i used to argue with my professor richard evan shultes who is a man who sparked the psychedelic era with his discovery of the magic mushrooms in mexico in the 1930s i used to argue that you could not classify these tryptamines as hallucinogenic because the by the time you are under the effects there is no one home anymore to experience a hallucination,distortion of reality raised a disillusion of really in fact use to argue with my professor richard emissaries who was a man who spared the sick elk are with discovery of the magic mushrooms in mexico the 1930 s us to argue that you could not classify these trip demands as linen because by the time her under the affect theirs none home any more to experience will inaction,0.08076009501187649
<F0_M>,WadeDavis_2003,Wade_Davis,but the thing about tryptamines is they cannot be taken orally because they are denatured by an enzyme found naturally in the human gut called monoamine oxidase they can only be taken orally if taken in conjunction with some other chemical that denatures the mao now the fascinating things are that the beta carbolines found within,but the thing about trip demands is they can not be taken early because her denatured by an anime found natural in the human gut called mono aminadab s they can only be taken really if taken in council with some other camel that de natures the man now the fascinating things of the bat carbines found within,0.06646525679758308
<F0_M>,WadeDavis_2003,Wade_Davis,that liana are mao inhibitors of the precise sort necessary to potentiate the tryptamine so you ask yourself a question how in a flora of 80000 species of vascular plants do these people find these 2,that lion are enow in hunters of the precise sort necessary to potentate the trip means to ask herself a question how in flora of a 1000 species of various plants to these people find these 2,0.07035175879396985
<F0_M>,WadeDavis_2003,Wade_Davis,morphologically unrelated plants that when combined in this way created a kind of biochemical version of the whole being greater than the sum of the parts well we use that great euphemism trial and error which is exposed to be meaningless but you ask the indians and they say the plants talk to us well what does that mean this tribe the cofan has 17 varieties of ayahuasca all of which they distinguish a great distance in the forest all of which are referable to our eye,mortally unrelated plants that when combined in this way created a civil comical version the ingrain the sum the parts for we use that grate for some trial on the ear which has exposed to be meaningless but you ask the indians they say the plants take to us or what does that mean all this tribe the coffin has 17 verity is of was all of which they distinguish a great distance in the forest all of which are referable to are,0.059322033898305086
<F0_M>,WadeDavis_2003,Wade_Davis,as one species and then you ask them how they establish their taxonomy and they say did i thought you knew something about plants i mean do not you know anything,as one speaks and then you asked them how they establish our tax on my anthea did it that you know somethin bout plants mind don no anything,0.11180124223602485
<F0_M>,WadeDavis_2003,Wade_Davis,and i said no well it turns out you take each of the 17 varieties in the night of a full moon and it sings to you in a different key now that is not going to get you a ph d at harvard but it is a lot more interesting than counting stamens,and as i know it turns out you take each of the 17 verity is on the night of full moon and it sings too in different no that is not and get you a pass that harvard but it alone more interest in the counties stamens,0.10504201680672269
<F0_M>,WadeDavis_2003,Wade_Davis,now the problem the problem is that even those of us sympathetic with the plight of indigenous people view them as quaint and colorful but somehow reduced to the margins of history as the real world meaning our world moves on,now the problem the problem is that even those of sympathetic with appleton indunas people them as quaint and clara but somehow red to the margins of history as a real world meaning are well moves on,0.04888888888888889
<F0_M>,WadeDavis_2003,Wade_Davis,well the truth is the 20th century 300 years from now is not going to be remembered for its wars or its technological innovations but rather as the era in which we stood by and either actively endorsed or,the truth is a 20th sentry there 100 years from now as not to be remembered for its words its technical invasions but rather the air in which we stood by an ither actively indorsed or,0.0784313725490196
<F0_M>,WadeDavis_2003,Wade_Davis,passively accepted the massive destruction of both biological and cultural diversity on the planet now the problem is not change,passively accepted the mass of destruction of both biological and cultural diversity on the planet and the problem is not changed,0.03125
<F0_M>,WadeDavis_2003,Wade_Davis,all cultures through all time have constantly been engaged in a in a dance with new possibilities of life and the problem is not technology itself the sioux indians did not stop being sioux when they gave up the bow and arrow any more than an american stopped being an american when he gave up the horse and buggy it is not change or technology that threatens the integrity of the ethnosphere it is power,all culture thro all time have constant been engaged in advance with new possibilities of life and the problem is not technology itself the indians did not stop beans an they gave up the borrow any more than american stop in an american we gave up the horse in bungay it is not change or technology that threatened the integrity of the enos fer it is power,0.0594059405940594
<F0_M>,WadeDavis_2003,Wade_Davis,the crude face of domination and whenever you look around the world you discover that these are not cultures destined to fade away these are dynamic living peoples being driven out of existence by identifiable forces that are beyond their capacity to adapt to whether it is the egregious deforestation in the homeland of the penan a nomadic people,the red face of domination and when ever you look around the world you discover that these are not cultures destin the fadeaway these are dinnie living peoples being driven out of existence by a denial forces that are beyond their capacity to adapt to whether it is the graduate for station in the homeland of the penn of nomadic people,0.043227665706051875
<F0_M>,WadeDavis_2003,Wade_Davis,from southeast asia from sarawak a people who lived free in the forest until a generation ago and now have all been reduced to servitude and prostitution on the banks of the rivers where you can see the river itself is soiled with the,from south east asia from sarawak a people who lived far in the forest until a generation ago and now have all been reduced to servitude and prostitution on the banks of the rivers where you can see the river itself is soiled with thee,0.017094017094017096
<F0_M>,WadeDavis_2003,Wade_Davis,silt that seems to be carrying half of borneo away to the south china sea where the japanese freighters hang light in the horizon ready to fill their,still that seems to be caring haf a borne away to the south chinese were they jane is friars hang light on the horse and ready to fill her,0.10067114093959731
<F0_M>,WadeDavis_2003,Wade_Davis,holds with raw logs ripped from the forest or in the case of the yanomami it is the disease entities that have come in in the wake of the discovery of gold or if we go,hold with raw logs ripe from the forest or in the case of the animals a disease ants have come in the wake 0 the destournier of gold or if we go,0.0658682634730539
<F0_M>,WadeDavis_2003,Wade_Davis,into the mountains of tibet where i am doing a lot of research recently you will see it is a crude face of political domination you know genocide the physical extinction of a people is universally condemned but ethnocide the destruction of people is way of life is not only not condemned it is universally in many quarters celebrated as part of a development strategy and you cannot understand the pain of tibet until you move through it at the ground level i once traveled 6000 miles from chengdu in western china over,in the mounds of tibet ram down a lot of research recently you see its crowd fate of political domination now inside the fiscal extinction of a people is universally condemned but ethne said the destruction of peoples way of life is not only not condemned its universally in many orders seated as part of a development strategy and you cannot understand the pain of tibet until you move through it at the ground level i once traveled 6000 miles from hand in western china over,0.04816955684007707
<F0_M>,WadeDavis_2003,Wade_Davis,land through southeastern tibet to lhasa with a young colleague and it was only when i got to,land here south eastern tibet to lisa with a young collegian was only when i got to,0.07526881720430108
<F0_M>,WadeDavis_2003,Wade_Davis,lhasa that i understood the face behind the statistics you hear about 6000 sacred monuments torn apart to dust and ashes,all that i understood the fact behind the statistics you here about 6000 sacred monuments torn apart to dust and ashes,0.025
<F0_M>,WadeDavis_2003,Wade_Davis,1200000 people killed by the cadres during the cultural revolution this young man is father had been ascribed to the panchen lama that meant he was instantly killed at the time of the chinese invasion his uncle fled with his holiness in the diaspora that took the people to,1200000 people called by the crier in the culture revolution this young man is father had been ascribed to the pathan lama that meant he was instantly chilled at the time of the chinese invasion his uncle fled with his holiness in the doctor that took the people too,0.029304029304029304
<F0_M>,WadeDavis_2003,Wade_Davis,nepal his mother was incarcerated for the price of for the crime of being wealthy he was smuggled into the jail at the ti at the age of 2 to hide beneath her skirt tails because she could not bear to be without him the sister who had done that brave deed was put into an education camp one day she inadvertently stepped on an armband that of mao and for that transgression she was given 7 years of hard labor,nepal his mother was incarcerated for the price of for the crime of being wealthy he was smuggled into the gale at the time at the age of 2 hid beneath her sorts cos she could not bear to be without him the sister had done that brave dead was put into education camp one day shed in verily step on an arm band that of mow and for that transgression she was given 7 ers of hard labor,0.04411764705882353
<F0_M>,WadeDavis_2003,Wade_Davis,the pain of tibet can be impossible to bear but the redemptive spirit of the people is something to behold,the pain of tibet can be impossible to bear but the redemptive spirit of the people is something to behold,0.0
<F0_M>,WadeDavis_2003,Wade_Davis,and in the end then it really comes down to a choice do we want to live in a monochromatic world of monotony or do we want to embrace a polychromatic world of diversity,and in the end then it really comes down to a choice do we want a live in a manner made world of monotony or do we want to embrace a polychromatic world of diversity,0.017857142857142856
<F0_M>,WadeDavis_2003,Wade_Davis,margaret mead the great anthropologist said before she died that her greatest fear that was was as we drifted towards this blandly amorphous generic world view not only would we see the entire range of the human imagination reduced to a more narrow and,margaret the great anchor pleased before she died that her greatest fear that was was it as we drifted toward his blandly amoris inari world not only would we see the entire range of the human imagination rest to morrow in,0.05555555555555555
<F0_M>,WadeDavis_2003,Wade_Davis,more narrow modality of thought but that we would wake from a dream one day having forgotten that there were even other possibilities and it is humbling to remember that our species has perhaps been around for 600000 years the neolithic revolution which gave us agriculture at which time we succumbed to the cult of the seed,more narrow modality of that but that we would wake from a dream and having forgotten that there are even other possibilities and its homelike to remember that are species has perhaps been around for 600000 years the elite revolution which gave us agriculture at which time we come to the cult of the sea,0.033950617283950615
