audio_path,reference,wer,whisper_hypothesis,whisper_sum_logprob,gtts_ll,gtts_prior,gtts_delta
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0294.wav,nearly indefinitely deferred.,0.6666666666666666,"Nearly, indefinitely, deferred.",-9.147893905639648,2829.833984375,-20891.357421875,23721.19140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0294.wav,nearly indefinitely deferred.,1.0,"Nearly, indefinitely, deferred!",-12.2662353515625,2857.97265625,-20904.2734375,23762.24609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0294.wav,nearly indefinitely deferred.,0.3333333333333333,nearly indefinitely deferred. .,-12.574037551879885,3146.685546875,-20871.95703125,24018.642578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0294.wav,nearly indefinitely deferred.,0.6666666666666666,Nearly indefinitely deferred. .,-12.605804443359377,2953.697265625,-20868.830078125,23822.52734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ047-0148.wav,"On October twenty-five,",0.3333333333333333,On October 25th.,-10.78481388092041,3055.298828125,-16450.75390625,19506.052734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ047-0148.wav,"On October twenty-five,",0.6666666666666666,on October 25th.,-11.77575397491455,3145.091796875,-16446.05859375,19591.150390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ047-0148.wav,"On October twenty-five,",0.3333333333333333,"On October 25th,",-13.002888679504396,2902.943359375,-16435.2734375,19338.216796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ047-0148.wav,"On October twenty-five,",1.0,on Oct. 25.,-15.055999755859377,2951.43359375,-16417.267578125,19368.701171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0111.wav,"They entered a ""stone cold room,"" and were presently joined by the prisoner.",0.3076923076923077,"they entered a stone-cold room, and were presently joined by the prisoner.",-4.667790412902832,6043.72265625,-42883.57421875,48927.296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0111.wav,"They entered a ""stone cold room,"" and were presently joined by the prisoner.",0.2307692307692307,"They entered a stone-cold room, and were presently joined by the prisoner.",-5.637163162231445,5638.80078125,-42903.515625,48542.31640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0111.wav,"They entered a ""stone cold room,"" and were presently joined by the prisoner.",0.2307692307692307,"they entered a stone cold room, and were presently joined by the prisoner.",-6.482728004455566,6108.3125,-42935.4609375,49043.7734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0111.wav,"They entered a ""stone cold room,"" and were presently joined by the prisoner.",0.2307692307692307,"they entered a stone, cold room, and were presently joined by the prisoner.",-6.639083385467529,6297.91015625,-42938.375,49236.28515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0111.wav,"They entered a ""stone cold room,"" and were presently joined by the prisoner.",0.1538461538461538,"They entered a stone cold room, and were presently joined by the prisoner.",-7.339174270629883,5999.875,-42940.7890625,48940.6640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0111.wav,"They entered a ""stone cold room,"" and were presently joined by the prisoner.",0.3076923076923077,they entered a stone-cold room and were presently joined by the prisoner.,-8.307441711425781,5907.69921875,-42876.6484375,48784.34765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ008-0111.wav,"They entered a ""stone cold room,"" and were presently joined by the prisoner.",0.3846153846153846,"They entered a stone-cold room, and were presently joined to buy the prisoner.",-8.53321361541748,5825.203125,-42901.0859375,48726.2890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0042.wav,that he could only testify with certainty that the print was less than three days old.,0.0625,"that he could only testify with certainty, that the print was less than three days old.",-5.397833347320557,7659.609375,-48884.6875,56544.296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ037-0234.wav,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time and she saw a white male,",0.0833333333333333,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time, and she saw a white male.",-7.584449291229248,12324.6328125,-75599.34375,87923.9765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ037-0234.wav,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time and she saw a white male,",0.0416666666666666,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time and she saw a white male.",-9.827512741088867,12283.1796875,-75615.515625,87898.6953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ037-0234.wav,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time and she saw a white male,",0.0833333333333333,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time, and she saw a white male.""",-13.101341247558594,12712.390625,-75607.0234375,88319.4140625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ037-0234.wav,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time and she saw a white male,",0.0416666666666666,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time, and she saw a white male,",-13.333747863769531,12193.5078125,-75604.1484375,87797.65625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ037-0234.wav,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time and she saw a white male,",0.0833333333333333,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time, and she saw a white male",-13.922752380371094,12548.7890625,-75604.859375,88153.6484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ037-0234.wav,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time and she saw a white male,",0.0833333333333333,"Mrs. Mary Brock, the wife of a mechanic who worked at the station, was there at the time, and she saw a white male...",-13.931804656982422,12535.1171875,-75549.2265625,88084.34375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0002.wav,"Chapter seven. Lee Harvey Oswald: Background and Possible Motives, Part one.",0.2727272727272727,"Chapter 7, Lee Harvey Oswald Background and Possible Motives, Part 1.",-11.817208290100098,6180.546875,-60957.0390625,67137.5859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ040-0002.wav,"Chapter seven. Lee Harvey Oswald: Background and Possible Motives, Part one.",0.2727272727272727,"Chapter 7, Lee Harvey Oswald Background and Possible Motives, Part One.",-13.548624992370604,6394.16796875,-60947.39453125,67341.5625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ045-0140.wav,The arguments he used to justify his use of the alias suggest that Oswald may have come to think that the whole world was becoming involved,0.1153846153846153,"the arguments he used to justify his use of the alias, suggest that Oswald may have come to think that the whole world was becoming involved.",-8.774296760559082,11726.0390625,-89481.234375,101207.2734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ045-0140.wav,The arguments he used to justify his use of the alias suggest that Oswald may have come to think that the whole world was becoming involved,0.1538461538461538,"the arguments he used to justify his use of the alias, suggests that Oswald may have come to think that the whole world was becoming involved.",-9.301177024841309,11622.328125,-89560.4609375,101182.7890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0035.wav,"the number and names on watches, were carefully removed or obliterated after the goods passed out of his hands.",0.1052631578947368,The number and names on watches were carefully removed or obliterated after the goods passed out of his hands.,-8.298048973083496,8657.5703125,-69035.640625,77693.2109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0035.wav,"the number and names on watches, were carefully removed or obliterated after the goods passed out of his hands.",0.0526315789473684,the number and names on watches were carefully removed or obliterated after the goods passed out of his hands.,-8.798444747924805,9260.921875,-68999.984375,78260.90625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0035.wav,"the number and names on watches, were carefully removed or obliterated after the goods passed out of his hands.",0.2631578947368421,The number-and-names on watches were carefully removed or obliterated after the goods passed out of his hands.,-9.353943824768066,9386.328125,-68971.1015625,78357.4296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,"On the 7th of July 1837,",-2.540216445922852,3150.490234375,-26068.86328125,29219.353515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,"On the 7th of July, 1837",-3.334692001342773,3056.921875,-26080.041015625,29136.962890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.8333333333333334,on the 7th of July 1837.,-3.686516523361206,3065.578125,-26059.01171875,29124.58984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,"On the 7th July 1837,",-3.816429615020752,2987.93359375,-26073.53515625,29061.46875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,On the 7th of July 1837.,-3.968937873840332,3042.87109375,-26073.51953125,29116.390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.5,"On the 7th July, 1837,",-4.484745979309082,2892.21875,-26087.90234375,28980.12109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,"On the 7th, July 1837,",-4.613271713256836,3342.109375,-26052.00390625,29394.11328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.8333333333333334,"on the 7th of July, 1837",-5.348748683929443,3175.568359375,-26082.564453125,29258.1328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,"On the 7th, July 1837.",-5.401155471801758,3174.8203125,-26051.765625,29226.5859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.8333333333333334,on the 7th July 1837.,-5.591537952423096,2970.955078125,-26089.65234375,29060.607421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.5,"On the 7th July, 1837.",-5.7372331619262695,2989.861328125,-26086.85546875,29076.716796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,On the 7th of July 1837...,-5.749220848083496,3276.962890625,-26055.84765625,29332.810546875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,On the 7th July 1837.,-5.781497001647949,3061.427734375,-26089.96875,29151.396484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,On the 7th of July 1837,-5.888095855712891,3212.275390625,-26046.443359375,29258.71875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,"On the 7th of July 18th,",-6.037971019744873,2484.869140625,-26255.25390625,28740.123046875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,"on the 7th July, 1837.",-6.051453590393066,3052.826171875,-26086.33203125,29139.158203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,"On the 7th July 18th, 37",-6.087299346923828,3172.923828125,-26095.9140625,29268.837890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.8333333333333334,"on the 7th of July 1837,",-6.4231672286987305,2872.1328125,-26056.5859375,28928.71875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.5,"On the 7th, July, 1837",-6.531734943389893,2989.62890625,-26076.341796875,29065.970703125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.8333333333333334,"On the 7th of July 18, 37",-6.686153411865234,2880.001953125,-26063.166015625,28943.16796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.8333333333333334,"on the 7th, July 1837.",-6.903642177581787,3325.634765625,-26075.837890625,29401.47265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.8333333333333334,on the 7th of July 1837,-7.2030134201049805,3044.486328125,-26057.974609375,29102.4609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.6666666666666666,"On the 7th July 18, 37,",-7.208746433258057,2847.30078125,-26080.87109375,28928.171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0250.wav,"On the seventh July, eighteen thirty-seven,",0.5,"On the seventh of July, 1837,",-7.251588821411133,3132.91796875,-26063.91796875,29196.8359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0179.wav,contracted with sheriffs and conveners to work by the job.,0.0,contracted with sheriffs and conveners to work by the job.,-6.184094429016113,4866.07421875,-35030.6640625,39896.73828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0138.wav,at a distance from the prison.,0.0,at a distance from the prison.,-8.952491760253906,1468.486328125,-17299.3515625,18767.837890625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ016-0138.wav,at a distance from the prison.,0.1666666666666666,add a distance from the prison.,-11.017157554626465,1389.263671875,-17273.1640625,18662.427734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ027-0052.wav,These principles of homology are essential to a correct interpretation of the facts of morphology.,0.0,These principles of homology are essential to a correct interpretation of the facts of morphology.,-5.430572509765625,7226.2890625,-65880.0859375,73106.375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ027-0052.wav,These principles of homology are essential to a correct interpretation of the facts of morphology.,0.0666666666666666,these principles of homology are essential to a correct interpretation of the facts of morphology.,-5.901543617248535,6886.8203125,-65877.703125,72764.5234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ027-0052.wav,These principles of homology are essential to a correct interpretation of the facts of morphology.,0.0666666666666666,"These principles of homology are essential, to a correct interpretation of the facts of morphology.",-9.081608772277832,7211.0703125,-65895.46875,73106.5390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ027-0052.wav,These principles of homology are essential to a correct interpretation of the facts of morphology.,0.0666666666666666,"These principles of homology are essential to a correct interpretation of the facts of morphology.""",-11.656274795532228,6712.5859375,-65856.5234375,72569.109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ027-0052.wav,These principles of homology are essential to a correct interpretation of the facts of morphology.,0.1333333333333333,"these principles of homology are essential to a correct interpretation of the facts of morphology.""",-11.6845121383667,6809.2421875,-65918.25,72727.4921875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0134.wav,"On one occasion Mrs. Johnson, accompanied by two Secret Service agents, left the room to see Mrs. Kennedy and Mrs. Connally.",0.1904761904761904,"On one occasion, Mrs. Johnson, a company by two Secret Service agents, left the room to see Mrs. Kennedy and Mrs. Connolly.",-9.110467910766602,10675.3828125,-81096.5,91771.8828125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0134.wav,"On one occasion Mrs. Johnson, accompanied by two Secret Service agents, left the room to see Mrs. Kennedy and Mrs. Connally.",0.1904761904761904,"On one occasion, Mrs. Johnson, a company by two Secret Service agents, left the room to see Mrs. Kennedy and Mrs. Connelly.",-10.628215789794922,10929.265625,-81078.0625,92007.328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0273.wav,which Sir Joshua Jebb told the committee he considered the proper elements of penal discipline.,0.1333333333333333,"which Sir Joshua Jeb told the committee he considered, the proper elements of penal discipline.",-7.43856143951416,7550.24609375,-56847.4765625,64397.72265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0273.wav,which Sir Joshua Jebb told the committee he considered the proper elements of penal discipline.,0.2,"which Sir Joshua Jeb told the Committee he considered, the proper elements of penal discipline.",-8.073549270629883,7220.04296875,-56823.7578125,64043.80078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0273.wav,which Sir Joshua Jebb told the committee he considered the proper elements of penal discipline.,0.2,"Which Sir Joshua Jeb told the committee he considered, the proper elements of penal discipline.",-8.236457824707031,7379.7578125,-56852.62890625,64232.38671875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0273.wav,which Sir Joshua Jebb told the committee he considered the proper elements of penal discipline.,0.0666666666666666,which Sir Joshua Jeb told the committee he considered the proper elements of penal discipline.,-8.26567268371582,7265.18359375,-56820.125,64085.30859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0273.wav,which Sir Joshua Jebb told the committee he considered the proper elements of penal discipline.,0.1333333333333333,"which Sir Joshua Jeb told the committee, he considered the proper elements of penal discipline.",-9.00666332244873,6913.2578125,-56791.8359375,63705.09375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0273.wav,which Sir Joshua Jebb told the committee he considered the proper elements of penal discipline.,0.2666666666666666,"Which Sir Joshua Jeb told the Committee he considered, the proper elements of penal discipline.",-9.007468223571776,6940.20703125,-56808.63671875,63748.84375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0273.wav,which Sir Joshua Jebb told the committee he considered the proper elements of penal discipline.,0.1333333333333333,which Sir Joshua Jeb told the Committee he considered the proper elements of penal discipline.,-9.027660369873049,7428.4453125,-56809.91015625,64238.35546875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ019-0273.wav,which Sir Joshua Jebb told the committee he considered the proper elements of penal discipline.,0.0666666666666666,which Sir Joshua Jev told the committee he considered the proper elements of penal discipline.,-9.172900199890137,7484.90234375,-56815.140625,64300.04296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0110.wav,"At the first the boxes were impounded, opened, and found to contain many of O'Connor's effects.",0.1875,"At the first, the boxes were impounded. Opened and found to contain many of O'Connor's effects.",-6.77614688873291,7692.25,-59030.4609375,66722.7109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0160.wav,on Brennan's subsequent certain identification of Lee Harvey Oswald as the man he saw fire the rifle.,0.1176470588235294,"On Brennan's subsequent certain identification of Lee Harvey Oswald, as the man he saw fire the rifle.",-14.835869789123535,10467.546875,-70013.3125,80480.859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0160.wav,on Brennan's subsequent certain identification of Lee Harvey Oswald as the man he saw fire the rifle.,0.0588235294117647,"on Brennan's subsequent certain identification of Lee Harvey Oswald, as the man he saw fire the rifle.",-15.32915210723877,9748.5859375,-70031.2578125,79779.84375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0160.wav,on Brennan's subsequent certain identification of Lee Harvey Oswald as the man he saw fire the rifle.,0.1176470588235294,"on Brennan's subsequent certain identification of Lee Harvey Oswald, as the man he saw fired the rifle.",-15.967735290527344,9733.484375,-70010.953125,79744.4375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0160.wav,on Brennan's subsequent certain identification of Lee Harvey Oswald as the man he saw fire the rifle.,0.1764705882352941,"On Brennan's subsequent certain identification of Lee Harvey Oswald, as the man he saw fired the rifle.",-16.00604248046875,9463.6328125,-70030.6875,79494.3203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0160.wav,on Brennan's subsequent certain identification of Lee Harvey Oswald as the man he saw fire the rifle.,0.1764705882352941,"On Brandon's subsequent certain identification of Lee Harvey Oswald, as the man he saw fire the rifle.",-16.025941848754883,9780.9609375,-70014.484375,79795.4453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0160.wav,on Brennan's subsequent certain identification of Lee Harvey Oswald as the man he saw fire the rifle.,0.1176470588235294,"on Brandon's subsequent certain identification of Lee Harvey Oswald, as the man he saw fire the rifle.",-16.44399642944336,9530.1640625,-70019.7890625,79549.953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.25,11. If I am alive and taken prisoner.,-5.312475681304932,4689.4453125,-26969.841796875,31659.287109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.375,"11. If I am alive, and taken prisoner.",-6.339539527893066,4775.392578125,-27010.70703125,31786.099609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.125,"11. If I am alive and taken prisoner,",-6.395402908325195,4982.076171875,-26937.6015625,31919.677734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.5,11. If I am alive and take in prisoner.,-7.397448062896728,5128.603515625,-26959.232421875,32087.8359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.25,11. If I am alive and taken prisoner?,-7.433689117431641,5021.529296875,-26895.4375,31916.966796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.25,Eleven. If I am alive and taken prisoner.,-7.459235191345215,5066.724609375,-26954.50390625,32021.228515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.5,11. If I am a live and taken prisoner.,-7.825933456420898,4729.6484375,-26916.2578125,31645.90625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.25,11. If I am alive and taken prisoner...,-7.886752605438232,4751.513671875,-26975.6484375,31727.162109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.25,11. If I am alive and taken prisoner…,-8.016660690307617,4934.732421875,-26996.849609375,31931.58203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.5,11. If I'm alive and taken prisoner.,-8.541084289550781,4983.673828125,-26939.91796875,31923.591796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.375,"11. If I am alive, and taken prisoner?",-8.59376049041748,4788.115234375,-26932.212890625,31720.328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.375,"11. If I am alive and take in prisoner,",-8.832181930541992,4993.673828125,-26929.673828125,31923.34765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ038-0199.wav,"eleven. If I am alive and taken prisoner,",0.25,"11. If I am alive, and taken prisoner,",-8.834179878234863,4852.12890625,-27006.673828125,31858.802734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0010.wav,"yet he could not overcome the strange fascination it had for him, and remained by the side of the corpse till the stretcher came.",0.0416666666666666,"Yet, he could not overcome the strange fascination it had for him, and remained by the side of the corpse till the stretcher came.",-13.812821388244627,7594.265625,-73115.375,80709.640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0010.wav,"yet he could not overcome the strange fascination it had for him, and remained by the side of the corpse till the stretcher came.",0.0833333333333333,"Yet, he could not overcome the strange fascination it had for him, and remained by the side of the corpse until the stretcher came.",-15.512028694152832,7612.4140625,-73055.5703125,80667.984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ014-0010.wav,"yet he could not overcome the strange fascination it had for him, and remained by the side of the corpse till the stretcher came.",0.0416666666666666,"yet, he could not overcome the strange fascination it had for him, and remained by the side of the corpse till the stretcher came.",-16.611961364746094,7132.4921875,-73148.140625,80280.6328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.2307692307692307,"I noticed when I went out, that the light was on,"" end quote.",-4.196444988250732,6573.07421875,-39886.671875,46459.74609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.3076923076923077,"I noticed when I went out, that the light was on and, quote.",-4.292033672332764,6321.16796875,-39947.08203125,46268.25
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.1538461538461538,"I noticed when I went out, that the light was on, end quote.",-4.323814392089844,6201.31640625,-39858.08984375,46059.40625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.2307692307692307,"I noticed when I went out, that the light was on, and quote.",-4.797914981842041,6032.60546875,-39869.40625,45902.01171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.1538461538461538,"I noticed when I went out that the light was on,"" end quote.",-5.544680595397949,5982.98828125,-39850.6171875,45833.60546875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.2307692307692307,"I noticed when I went out, that the light was on and, quote,",-5.706868648529053,6255.0390625,-39932.12890625,46187.16796875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.2307692307692307,"I noticed when I went out that the light was on and, quote.",-5.718551635742188,6186.44921875,-39895.265625,46081.71484375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.0769230769230769,"I noticed when I went out that the light was on, end quote.",-5.770030975341797,6432.3203125,-39838.8359375,46271.15625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.2307692307692307,"I noticed when I went out, that the light was on,"" end quote.""",-5.885318279266357,6264.61328125,-39860.7578125,46125.37109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.1538461538461538,"I noticed when I went out that the light was on and, quote,",-6.106898784637451,5993.2109375,-39904.046875,45897.2578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.3076923076923077,"I noticed when I went out, that the light was on and quote.",-6.108623504638672,5906.98828125,-39926.015625,45833.00390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.1538461538461538,"I noticed when I went out that the light was on, and quote.",-6.228522300720215,6098.5390625,-39810.01953125,45908.55859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.2307692307692307,"I noticed when I went out, that the light was on"", end quote.",-6.382686614990234,6406.78125,-39877.47265625,46284.25390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.1538461538461538,"I noticed when I went out that the light was on, and, quote.",-6.417423248291016,6522.09375,-39850.8828125,46372.9765625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ033-0047.wav,"I noticed when I went out that the light was on, end quote,",0.3846153846153846,"I noticed, when I went out, that the light was on and, quote",-6.4391608238220215,5944.328125,-39854.6171875,45798.9453125
